1033110267,HEALTHMONT OF MISSOURI LLC,10 S HOSPITAL DR,,FULTON,MO,652512510,5736423376,General Acute Care Hospital,,,,,,,,,,,,,,
1003817248,GOOD SAMARITAN NURSING HOME,403 W MAIN ST,,COLE CAMP,MO,653251144,6606684515,Skilled Nursing Facility,,,,,,,,,,,,,,
1609877760,SALT RIVER AMBULANCE DISTRICT,202 N JACKSON ST,,SHELBYVILLE,MO,634691020,5736332335,Land Transport,,,,,,,,,,,,,,
1801897939,CAL-ORE LIFE FLIGHT LLC,PO BOX 930,,WEST PLAINS,MO,657750930,4172571585,Air Transport,Land Transport,,,,,,,,,,,,,
1437151420,LIBERTY TERRACE NURSING LLC,2201 GLENN HENDREN DR,,LIBERTY,MO,640683375,8167922211,Skilled Nursing Facility,,,,,,,,,,,,,,
1902808041,CARONDELET LONG TERM CARE FACILITIES INC,621 CARONDELET DR,,KANSAS CITY,MO,641144670,8169434777,Skilled Nursing Facility,,,,,,,,,,,,,,
1053313932,MONROE COUNTY NURSING HOME DISTRICT,200 SOUTH ST,,PARIS,MO,652751165,6603274125,Skilled Nursing Facility,,,,,,,,,,,,,,
1396747275,GOOD SHEPHERD NURSING HOME,200 W 12TH ST,,LOCKWOOD,MO,656828337,4172324571,Skilled Nursing Facility,,,,,,,,,,,,,,
1396747960,ST. JOSEPH MEDICAL CENTER,1000 CARONDELET DR,,KANSAS CITY,MO,641144673,8169432819,General Acute Care Hospital,,,,,,,,,,,,,,
1487656054,ST. MARY'S MEDICAL CENTER,201 NW R D MIZE RD,,BLUE SPRINGS,MO,640142518,8169432819,General Acute Care Hospital,,,,,,,,,,,,,,
1417959149,MEDSTOP ONE INC,3065 WILLIAM ST,STE 209,CAPE GIRARDEAU,MO,637036393,5733354100,Clinic/Center,,,,,,,,,,,,,,
1063414704,KENNETT PEDIATRICS AND ADOLESCENTS MEDICINE LLC,PO BOX 908,,KENNETT,MO,638570908,5738880001,Pediatrics,Rural Health,,,,,,,,,,,,,
1205828381,RANDOLPH MEDICAL PLUS LLC,PO BOX 1395,,SAINT JOSEPH,MO,645021395,8163644357,,,,,,,,,,,,,,,
1538151733,OZARK TRI COUNTY HEALTH CARE CONSORTIUM DBA ACCESS FAMILY CARE,PO BOX 758,475 NELSON AVENUE,NEOSHO,MO,648500758,4174519450,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1043202906,FAMILY HEALTH CENTER OF JOPLIN INC,2504 S JACKSON AVE,,JOPLIN,MO,64804,4176244060,Family Medicine,,,,,,,,,,,,,,
1205828183,VISITING NURSE ASSOCIATION OF SOUTHEAST MISSOURI INC,PO BOX 768,,KENNETT,MO,638570768,5738885892,Home Health,,,,,,,,,,,,,,
1326030263,CHARITON LABORATORY SERVICES INC,800 W JEFFERSON ST,P.O. BOX 952,KIRKSVILLE,MO,635011443,6606262361,Clinical Medical Laboratory,,,,,,,,,,,,,,
1164414918,ADVANCED PHYSICAL THERAPY & FITNESS LLC,960 PLAZA DR STE G,,SAINT CLAIR,MO,630771146,6366297778,Physical Therapist,,,,,,,,,,,,,,
1285626937,INTEGRATIVE THERAPIES LLC,3434 JEFFERSON ST APT 1,,KANSAS CITY,MO,641112792,9135798556,Specialist,,,,,,,,,,,,,,
1336131820,TOTAL HEALTH ASSOCIATES LLC,1918 N BELT HWY,,SAINT JOSEPH,MO,645062201,8162793319,Chiropractor,,,,,,,,,,,,,,
1548252083,LEES SUMMIT CLINIC INC,615 SW 3RD ST,,LEES SUMMIT,MO,640632212,8165243799,Family Medicine,,,,,,,,,,,,,,
1831181148,COMMUNITY MEMORIAL HOSPITAL DISTRICT,610 N OHIO ST,P.O. BOX 6,APPLETON CITY,MO,647241609,6604762111,Critical Access,,,,,,,,,,,,,,
1619960960,MODERN MEDICAL MOBILITY INC,PO BOX 6102,,SAINT JOSEPH,MO,645060102,8162328112,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1043203201,TWIN LAKES HOSPICE INC.,725 E OHIO ST,,CLINTON,MO,647352357,6608902014,Hospice,,,,,,,,,,,,,,
1871586149,DISCOVER VISION SURGERY & LASER CENTER LLC,4801 S CLIFF AVE,SUITE 100,INDEPENDENCE,MO,640557015,8163506902,Ambulatory Surgical,,,,,,,,,,,,,,
1093708240,THE DR ROY JOHNSON MEDICAL CENTER INC,40 N FLORISSANT RD,,FERGUSON,MO,631352332,3145211302,Internal Medicine,,,,,,,,,,,,,,
1780676015,SOUTH HOWELL COUNTY AMBULANCE DISTRICT,1951 E STATE ROUTE K,,WEST PLAINS,MO,657755100,4172562490,Land Transport,,,,,,,,,,,,,,
1760475842,LUTHERAN NURSING HOME,202 S WEST ST,P.O. BOX 849,CONCORDIA,MO,640209643,6604632267,Skilled Nursing Facility,,,,,,,,,,,,,,
1174516249,LAKE CONVENIENCE CLINIC,100 COLLEGE BLVD,,LAKE OZARK,MO,650498690,5733481560,Clinic/Center,,,,,,,,,,,,,,
1689667750,LINCOLN COUNTY MEMORIAL HOSPITAL,1000 E CHERRY ST,,TROY,MO,633791513,6365288551,Critical Access,,,,,,,,,,,,,,
1851384929,NMCC INC,11221 N NASHUA DR,,KANSAS CITY,MO,641551159,8167344433,Skilled Nursing Facility,,,,,,,,,,,,,,
1184617029,KEARNEY FIRE & RESCUE PROTECTION DISTRICT,201 E 6TH ST,P.O. BOX 341,KEARNEY,MO,640608679,8166284122,Land Transport,,,,,,,,,,,,,,
1306839196,ABDUL NAUSHAD MD PC,622 COLLINS DR,STE. 200,FESTUS,MO,630282077,6366381506,Pain Medicine,,,,,,,,,,,,,,
1750374567,EYE CARE PA,4801 S CLIFF AVE,SUITE 100,INDEPENDENCE,MO,640557015,8164781230,Optometrist,Ophthalmology,,,,,,,,,,,,,
1194718908,CLARK COUNTY NURSING HOME,1260 N JOHNSON ST,,KAHOKA,MO,634451100,6607273303,Skilled Nursing Facility,,,,,,,,,,,,,,
1508859331,CARROLL COUNTY AMBULANCE DISTRICT,603 N MASON ST,P.O. BOX 511,CARROLLTON,MO,646332252,6605421808,Ambulance,,,,,,,,,,,,,,
1538152210,LIVEASY MEDICAL EQUIPMENT INC.,801 N SCOTT AVE,,BELTON,MO,640121736,8163189950,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1699768465,DAVID L KAELIN DMD PC,7 DOCTORS PARK,,CAPE GIRARDEAU,MO,63703,5733397070,General Practice,,,,,,,,,,,,,,
1689667248,SUNSET HILLS AMBULATORY SURGERY CENTER LP,12399 GRAVOIS RD,STE 102,SAINT LOUIS,MO,631271750,3147290100,,,,,,,,,,,,,,,
1376536953,GREAT MINES HEALTH CENTER,#1 SOUTHTOWNE DRIVE,,POTOSI,MO,636641455,5734389355,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1720071335,V.E. FALKENHAIN O.D. AND ASSOCIATES PC,1001 N PINE ST,,ROLLA,MO,654012824,5733641773,Optometrist,,,,,,,,,,,,,,
1578556023,MIDWEST EMERGENCY MEDICAL SERVICES PC,PO BOX 11157,,KANSAS CITY,MO,641190157,8553813941,Emergency Medicine,,,,,,,,,,,,,,
1366435893,HARLAN AND ASSOCIATES,108 E 5TH ST,,SEDALIA,MO,653014402,6608274449,Psychologist,,,,,,,,,,,,,,
1295728616,PATIENT CARE PROFESSIONALS INC,301 SOVEREIGN CT,SUITE 102,BALLWIN,MO,630114441,6362270722,Home Health,,,,,,,,,,,,,,
1467445841,HEALTHMONT OF MISSOURI,10 S HOSPITAL DR,,FULTON,MO,652512510,5736423376,Home Health,,,,,,,,,,,,,,
1023001450,MIDWEST EAR NOSE & THROAT CTR PC,216 NW EXECUTIVE WAY,,LEES SUMMIT,MO,640631841,8168752599,Otolaryngology,,,,,,,,,,,,,,
1881688125,FORSIGHT EYECARE LLC,883 FAIRWAY DR,,CHILLICOTHE,MO,646013673,6607070600,Optometrist,,,,,,,,,,,,,,
1942294046,PERRY COUNTY HEALTH SYSTEM,434 N WEST ST,,PERRYVILLE,MO,637751359,5735477133,Home Health,,,,,,,,,,,,,,
1124012356,COLUMBIA REGIONAL HOSPITAL - PSYCHIATRIC UNIT,121 UNIVERSITY HALL,,COLUMBIA,MO,652113020,5738842640,Psychiatric Unit,,,,,,,,,,,,,,
1790779924,COMMUNITY CARE CENTER OF MARK TWAIN INC,11988 MARK TWAIN LN,,BRIDGETON,MO,630442825,3142918240,Skilled Nursing Facility,,,,,,,,,,,,,,
1558355735,LEWIS COUNTY NURSING HOME DISTRICT,PO BOX 266,17528 HWY 81 N,CANTON,MO,634350266,5732884454,Skilled Nursing Facility,,,,,,,,,,,,,,
1629062799,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DR,,NORTH KANSAS CITY,MO,641163220,8166912000,General Acute Care Hospital,,,,,,,,,,,,,,
1851385785,BESTE HOME HEALTH & MEDICAL SUPPLY,809 FRANKLIN AVE,,WASHINGTON,MO,630904506,6362391210,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1497749469,CHARITON COUNTY HEALTH DEPT.,206 STATE ST,,KEYTESVILLE,MO,652611163,6602883675,Public Health - State or Local,,,,,,,,,,,,,,
1689668527,CARE CENTER OF KANSAS CITY,5900 SWOPE PKWY,,KANSAS CITY,MO,641304241,8163332700,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1144214974,COMPASSIONATE CARE LLC,PO BOX 358,,MATTHEWS,MO,638670358,5734711514,Family Medicine,Rural Health,,,,,,,,,,,,,
1396739124,HOWARD PARK EARLY INTERVENTION CENTER,15834 CLAYTON RD,,ELLISVILLE,MO,630112212,6362272339,Counselor,Orthotist,Orthotic Fitter,Pediatrics,Speech-Language Pathologist,Voluntary or Charitable,Prosthetic/Orthotic Supplier,,,,,,,,
1619961380,JACKSON PRIMARY CARE LLC,2685 E MAIN ST SUITE A,STE A,JACKSON,MO,63755,5732041400,Family Medicine,Obstetrics & Gynecology,Rural Health,,,,,,,,,,,,
1801880547,SALT RIVER NURSING HOME DISTRICT,142 SHELBY PLAZA RD,,SHELBINA,MO,634681065,5735884175,Skilled Nursing Facility,,,,,,,,,,,,,,
1053305615,DR BARBARA KNIGHT OD PC,PO BOX 1692,,SEDALIA,MO,653021692,6608274120,,,,,,,,,,,,,,,
1548254139,RANDY P. HAUSTED M.D. INC,PO BOX 270067,,SAINT LOUIS,MO,631270067,7072418205,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,,
1356336804,CHATEAU PLACE INC,811 N 9TH ST,,SAINT JOSEPH,MO,645011651,8162335164,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1861487324,DOCTORS PARK SURGERY INC,30 DOCTORS PARK,,CAPE GIRARDEAU,MO,637034928,5733349606,Ambulatory Surgical,,,,,,,,,,,,,,
1821083312,KCJSE INC,610 N WALNUT ST,,CAMERON,MO,644291831,8166327211,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
1720073174,RMS ASSOCIATES INC,205 S 71 HWY,,SAVANNAH,MO,64485,8163244211,Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,,
1992790398,CLARK COUNTY NURSING SERVICE & HOME HEALTH AGENCY,670 N JOHNSON ST,P O BOX 12,KAHOKA,MO,634451430,6607272356,Public Health or Welfare,,,,,,,,,,,,,,
1477548873,MAXICARE INC,811 S WALNUT ST,,CAMERON,MO,644292349,8166326658,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1407841703,MISSOURI CARDIOVASCULAR SPECIALISTS,1605 E BROADWAY,SUITE 300,COLUMBIA,MO,652018023,5732567700,Cardiovascular Disease,Thoracic Surgery (Cardiothoracic Vascular Surgery),,,,,,,,,,,,,
1184619413,MERITORIOUS CARE INC,4960 LACLEDE AVE,,SAINT LOUIS,MO,631081404,3143616240,Skilled Nursing Facility,,,,,,,,,,,,,,
1013902139,MACON COUNTY NURSING HOME DISTRICT,701 SUNSET HILLS DR,P O BOX 187,MACON,MO,635522165,6603853113,Skilled Nursing Facility,,,,,,,,,,,,,,
1356336507,KANSAS CITY ARTIFICIAL LIMBS INC.,9302 E 40 HWY,,INDEPENDENCE,MO,640556111,8163563321,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1689669665,CORI MANOR NURSING HOME,560 CORISANDE HILL RD,,FENTON,MO,630265613,6363432282,Skilled Nursing Facility,,,,,,,,,,,,,,
1427043413,GANT PHARMACY SERVICES INC,805 N KENTUCKY ST,SUITE 2,WEST PLAINS,MO,657752022,4172562274,Pharmacist,,,,,,,,,,,,,,
1902891955,EAST RIDGE INVESTMENTS LLC,3937 SHERMAN AVE,,SAINT JOSEPH,MO,645063649,8166760625,Diagnostic Radiology,,,,,,,,,,,,,,
1720073638,WELLPOINTE FAMILY MEDICAL,PO BOX 817,,CAPE GIRARDEAU,MO,637020817,5733354715,Family Medicine,Rural Health,,,,,,,,,,,,,
1659366417,LINCOLN COUNTY HEALTH DEPARTMENT,5 HEALTH DEPARTMENT DR,,TROY,MO,633794551,6365286117,Community Health,,,,,,,,,,,,,,
1770578536,HERITAGE PARK SKILLED CARE,1200 MCCUTCHEN RD,,ROLLA,MO,654012615,5733642311,Skilled Nursing Facility,,,,,,,,,,,,,,
1770578569,KENDEL L KLEIN,101 W PATTERSON ST,,MOUNT VERNON,MO,657121054,,Rural Health,,,,,,,,,,,,,,
1740275502,BODY IN MOTION PC,5700 N POLK DR,,KANSAS CITY,MO,641512696,8165871228,Physical Therapist,,,,,,,,,,,,,,
1427043298,DELMAR GARDENS OF GREEN VALLEY OPERATING LLC,14805 N OUTER 40 RD,SUITE 300,CHESTERFIELD,MO,630176060,6367337000,Skilled Nursing Facility,,,,,,,,,,,,,,
1780679555,CATHEDRAL GARDENS CARE CENTER,2600 REDMAN RD,,SAINT LOUIS,MO,631365863,3143558585,Skilled Nursing Facility,,,,,,,,,,,,,,
1962497792,NORTHCARE HOSPICE & PALLIATIVE CARE,2000 NE VIVION RD,STE 200,KANSAS CITY,MO,641186127,8166915119,Hospice Care - Community Based,,,,,,,,,,,,,,
1871588616,CIRCLE OF LIFE COMMUNITY HOSPICE & PALLIATIVE CARE,1210 S MAIN ST,,GALLATIN,MO,646401489,8662583569,Hospice Care - Community Based,,,,,,,,,,,,,,
1790770444,GOLDEN AGE NURSING HOME DISTRICT,PO BOX 307,,STOVER,MO,650780307,5733774521,Skilled Nursing Facility,,,,,,,,,,,,,,
1306831011,ST. ANDREWS RESOURCES FOR SENIORS,307 S WOODS MILL RD,,CHESTERFIELD,MO,630173418,3145765545,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1700871365,WEBSTER COUNTY NURSING HOME DISTRICT,1687 W WASHINGTON ST,,MARSHFIELD,MO,657062325,4178595144,Skilled Nursing Facility,,,,,,,,,,,,,,
1639165160,PROFESSIONAL PRESCRIPTION SERVICES LLC,1113 W GANNON DR,,FESTUS,MO,630282602,6639332224,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
