1972504926,NORTH CAROLINA EYE EAR NOSE & THROAT PA,4102 N ROXBORO ST,,DURHAM,NC,277042122,9195952000,Ophthalmology,Otolaryngology,,,,,,,,,,,,,
1417958331,LEXINGTON MEDICAL CENTER,PO BOX 1817,,LEXINGTON,NC,272931817,3362485161,General Acute Care Hospital,,,,,,,,,,,,,,
1881695880,ANGEL MEDICAL CENTER SWINGBED,120 RIVERVIEW ST,,FRANKLIN,NC,287342612,,General Acute Care Hospital,,,,,,,,,,,,,,
1396746228,HIGH POINT REGIONAL HEALTH,601 N ELM ST,,HIGH POINT,NC,272624331,3368786000,General Acute Care Hospital,,,,,,,,,,,,,,
1154322063,PILOT MEDICAL ASSOCIATES,PO BOX 280,4804 NC HWY 268 EAST,PILOT MTN,NC,270410280,3363682232,Family Medicine,,,,,,,,,,,,,,
1134120017,ASHER-MCADAMS DRUG CO.,305 TROLLINGER ST,,BURLINGTON,NC,272152227,3362261619,Durable Medical Equipment & Medical Supplies,Community/Retail Pharmacy,,,,,,,,,,,,,
1508867417,METROPOLITAN ENT & ALLERGY CENTRE,2011 FALLS VALLEY DR,SUITE 100,RALEIGH,NC,276153451,9195327900,Allergy,Otolaryngology,Facial Plastic Surgery,Audiologist,,,,,,,,,,,
1871594622,COUNTY OF WAYNE,301 N HERMAN ST,BOX CC,GOLDSBORO,NC,275302973,9197311000,Case Management,Community Health,Dental,Family Planning - Non-Surgical,Medical Specialty,Public Health - State or Local,Primary Care,Clinical Medical Laboratory,Clinic Pharmacy,,,,,,
1083615777,SRRC PSYCHOLOGY,PO BOX 40908,,FAYETTEVILLE,NC,283090908,9106096448,Psychologist,,,,,,,,,,,,,,
1013918747,CLEVELAND COUNTY HEALTHCARE SYSTEM,PO BOX 60164,,CHARLOTTE,NC,282600164,9804877427,General Acute Care Hospital,,,,,,,,,,,,,,
1871594481,HIGH POINT REGIONAL HEALTH SYSTEM,601 N ELM ST,,HIGH POINT,NC,272624331,3368786000,Skilled Nursing Facility,,,,,,,,,,,,,,
1366443988,OMNICARE OF CAROLINA,4901 CASWELL PL W,SUITE D,WILSON,NC,278938136,8007621419,Pharmacy,,,,,,,,,,,,,,
1972504595,MCDOWELL HOSPITAL,PO BOX 730,,MARION,NC,287520730,8286595100,Medicare Defined Swing Bed Unit,,,,,,,,,,,,,,
1891796439,CAROLINA MEDICAL CLINIC PC,1000 COPPERFIELD BLVD NE,SUITE 124,CONCORD,NC,28025,7047826868,Internal Medicine,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1720089998,ALLEN DRUG OF STANLEY INC,PO BOX 486,,STANLEY,NC,281640486,7042634876,,,,,,,,,,,,,,,
1588665970,KINSTON PULMONARY ASSOCIATES PA,706 ROSEANNE DR,,KINSTON,NC,285041550,2525279800,Pulmonary Disease,,,,,,,,,,,,,,
1568463974,PRESBYTERIAN HOMES INC,201 GREENSBORO RD,,HIGH POINT,NC,272603482,3368839111,Skilled Nursing Facility,,,,,,,,,,,,,,
1376544643,SHAPIRO EYE CARE PA,1311 N ELM ST,,GREENSBORO,NC,274016305,3363789993,Ophthalmology,,,,,,,,,,,,,,
1679574818,BENJAMIN E DUNLAP MD PA,925 THOMAS ST,FAMILY PRACTICS,STATESVILLE,NC,286773484,7048727636,Family Medicine,,,,,,,,,,,,,,
1194726265,H & H SHOE REPAIR & PEDORTHIC FACILITY,518 DANIELS ST,,RALEIGH,NC,276051317,9198282988,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1811998990,WELL CARE HOME HEALTH OF THE TRIANGLE,6752 PARKER FARM DR,SUITE 210,WILMINGTON,NC,284053175,9103629405,Home Health,,,,,,,,,,,,,,
1760484711,LIBERTYWOOD NURSING CENTER INC,1028 BLAIR ST,,THOMASVILLE,NC,273604359,3364727771,Skilled Nursing Facility,,,,,,,,,,,,,,
1134121106,KINGSWOOD NURSING CENTER INC,797 PEE DEE RD,,ABERDEEN,NC,283153830,9109448999,Skilled Nursing Facility,,,,,,,,,,,,,,
1992707939,MEADOWWOOD NURSING CENTER INC,4414 WILKINSON BLVD,,GASTONIA,NC,280568271,7048245550,Skilled Nursing Facility,,,,,,,,,,,,,,
1316949258,PRESBYTERIAN LABORATORY SERVICES,5040 AIRPORT CENTER PKWY,,CHARLOTTE,NC,282085885,7049433333,Clinical Medical Laboratory,,,,,,,,,,,,,,
1255333134,OC3 INC,105 S COMMERCE ST,PO BOX 789,AULANDER,NC,278059101,2523458317,Ambulance,,,,,,,,,,,,,,
1568464386,GREENE COUNTY HEALTH CARE INC,PO BOX 658,,SNOW HILL,NC,285800658,2527478162,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1720080518,HOME HEALTH AND HOSPICE OF HALIFAX,220 SMITH CHURCH ROAD,BUILDING C,ROANOKE RAPIDS,NC,27870,2523080700,Home Health,Public Health or Welfare,,,,,,,,,,,,,
1548262165,HIGHLAND HEALTH OF NORTH CAROLINA PA,2930 VILLAGE DR,,FAYETTEVILLE,NC,283043815,9103239010,Physical Medicine & Rehabilitation,,,,,,,,,,,,,,
1215939947,PRESBYTERIAN REGIONAL HEALTHCARE CORPORATION,125 BALDWIN AVE,SUITE 100,CHARLOTTE,NC,282043227,7043849113,Obstetrics & Gynecology,,,,,,,,,,,,,,
1962404384,REGIONAL DIABETES AND ENDOCRINE CENTER,PO BOX 40908,,FAYETTEVILLE,NC,283090908,9106156448,Internal Medicine,,,,,,,,,,,,,,
1003818485,HERITAGE FAMILY PHYSICIANS,1638 OWEN DRIVE,ATTN: MANAGED CARE PLANNING,FAYETTEVILLE,NC,28304,9106156949,Family Medicine,,,,,,,,,,,,,,
1265424345,SULLIVAN HUTCHINSON BURD & ROUPAS,7128 LAWYERS RD,,CHARLOTTE,NC,282273906,7045688010,Dentist,,,,,,,,,,,,,,
1124010210,MARTIN-TYRRELL-WASHINGTON DISTRICT HEALTH DEPARTMENT,198 NC HIGHWAY 45 N,,PLYMOUTH,NC,279629232,2527913138,Hospice Care - Community Based,,,,,,,,,,,,,,
1114919206,SKYLAND PROSTHETICS & ORTHOTICS INC,PO BOX 428,,SKYLAND,NC,287760428,8286841644,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
1710979802,MIDTOWN & GYNECOLOGY ASSOCIATES P.A.,1718 E 4TH ST,SUITE 707,CHARLOTTE,NC,282043260,7043441000,Obstetrics & Gynecology,,,,,,,,,,,,,,
1992797856,NORTHEAST OBGYN ASSOCIATES PA,1054 BURRAGE RD NE,,CONCORD,NC,280252910,7047884151,Specialist,,,,,,,,,,,,,,
1699767681,CAROLINA'S HOME CARE,PO BOX 1066,,AHOSKIE,NC,279101066,2523327754,Home Health,,,,,,,,,,,,,,
1871585786,HIGHLAND-VALLEY PEDIATRIC CARE,PO BOX 41209,,FAYETTEVILLE,NC,283091209,9106096448,Pediatrics,,,,,,,,,,,,,,
1649262445,R PRASAD DEGALA MD PC,105 W BECKER DR,,ROANOKE RAPIDS,NC,278704800,2525352422,Psychiatry,,,,,,,,,,,,,,
1174515928,MARY CARVER,PO BOX 3576,2201-C NORTH PINE STREET,LUMBERTON,NC,283593576,9102729900,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
1568454262,MORAVIAN HOME INCORPORATED,1000 SALEMTOWNE DR,,WINSTON-SALEM,NC,271063294,3367678130,Skilled Nursing Facility,,,,,,,,,,,,,,
1770575466,NH MED SERVICES LLC,17563 S NC HIGHWAY 109,,DENTON,NC,272397733,3368590504,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1538151279,PRIMEVISION KINSTON PA,2502 N HERRITAGE ST,,KINSTON,NC,285011501,2525221611,Ophthalmology,,,,,,,,,,,,,,
1619969219,NASH HOSPITALS INC,2460 CURTIS ELLIS DR,,ROCKY MOUNT,NC,278042237,2529628030,General Acute Care Hospital,,,,,,,,,,,,,,
1558353110,BIRMINGHAM DRUG CO INC,PO BOX 31,,HAMLET,NC,28345,9105823585,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1598757916,ALBEMARLE MEDICAL ASSOCIATES PLLC,1507 N ROAD ST,STE 3,ELIZABETH CITY,NC,27909,2523352963,Internal Medicine,,,,,,,,,,,,,,
1376535799,THE PEDIATRIC PRACTICE,PO BOX 41209,,FAYETTEVILLE,NC,283091209,9106096448,Pediatrics,,,,,,,,,,,,,,
1891787222,VALLEY INFECTIOUS DISEASE CARE,PO BOX 41209,,FAYETTEVILLE,NC,283091209,9106096448,Infectious Disease,,,,,,,,,,,,,,
1982696225,INTERIM HEALTHCARE OF THE TRIAD,2526 WARD BLVD,,WILSON,NC,278931600,(252) 243-7808,Home Health,,,,,,,,,,,,,,
1952393290,INTERIM HEALTHCARE - MORRIS GROUP INC,2526 WARD BLVD,,WILSON,NC,278931600,2522437808,Home Health,,,,,,,,,,,,,,
1104818475,HEALTHWISE PHARMACY OF GREENVILLE INC,615B S MEMORIAL DR,,GREENVILLE,NC,278342856,2527520338,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,Home Infusion Therapy Pharmacy,Long Term Care Pharmacy,Specialty Pharmacy,,,,,,,,
1104818418,PAMLICO PODIATRY ASSOCIATES PA,403 W 15TH ST,,WASHINGTON,NC,278893524,2529460324,Podiatrist,,,,,,,,,,,,,,
1013900356,WAKE FOREST UNIVERSITY BAPTIST MEDICAL CENTER COMMUNITY PHYSICIANS,1916 WEST PARK DR,,NORTH WILKESBORO,NC,286593563,3369032900,Internal Medicine,,,,,,,,,,,,,,
1437142775,AEGIS FAMILY HEALTH CENTERS INC,PO BOX 68,,YADKINVILLE,NC,270550068,3366796700,Family Medicine,,,,,,,,,,,,,,
1295728426,CAROMONT OCCUPATIONAL MEDICINE LLC,2525 COURT DRIVE,,GASTONIA,NC,280542140,7048343070,Occupational Medicine,,,,,,,,,,,,,,
1831182088,LINCOLN UROLOGY PA,206 GAMBLE DR,SUITE C,LINCOLNTON,NC,280924439,7047324409,Specialist,,,,,,,,,,,,,,
1326031543,WAKE FOREST BAPTIST MEDICAL CENTER COMMUNITY PHYSICIANS,2295 EAST 14TH ST,STE 100,WINSTON SALEM,NC,27105,3367250514,Pediatrics,,,,,,,,,,,,,,
1003809328,DIABETIC SUPPLY INSTITUTE INC,20905 TORRENCE CHAPEL ROAD,SUITE 203B,CORNELIUS,NC,28031,,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1356334593,NORTHERN HOME CARE,2334 S 41ST ST,,WILMINGTON,NC,284035502,9108153122,Home Health,,,,,,,,,,,,,,
1417940669,NORTHERN HOME CARE - CANA DIVISION,2334 S 41ST ST,,WILMINGTON,NC,284035502,9108153122,Home Health,,,,,,,,,,,,,,
1326031485,COASTAL CAROLINA FAMILY PRACTICE PA,PO BOX 650,,HERTFORD,NC,279440650,2524265711,Family Medicine,,,,,,,,,,,,,,
1295728350,SUMTER COUNTY EMS,PO BOX 896142,,CHARLOTTE,NC,282896142,8034362445,Ambulance,Land Transport,,,,,,,,,,,,,
1164415378,PRO MED EQUIPMENT AND SUPPLY INC,601 MEMORIAL DR E,,AHOSKIE,NC,279103935,2523328081,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,,,,,,,,,,,,
1346233277,SOLSTAS LAB PARTNERS GROUP LLC,PO BOX 35907,,GREENSBORO,NC,274255907,3366646100,Clinical Medical Laboratory,,,,,,,,,,,,,,
1942293717,WILSON NEPHROLOGY-INTERNAL MEDICINE PA,PO BOX 3127,,WILSON,NC,278953127,2522432268,Nephrology,,,,,,,,,,,,,,
1760475537,CHARLOTTE PAIN ASSOCIATES PA,10504 PARK RD,SUITE 100,CHARLOTTE,NC,282108405,7043647727,Anesthesiology,Pain Medicine,,,,,,,,,,,,,
1487647251,LENOIR PHYSICAL THERAPY AND SPORTS INJURY REHAB,PO BOX 2757,,LENOIR,NC,286452757,8287585238,Physical Therapy,,,,,,,,,,,,,,
1043203623,RESPIRATORY AT HOME PLUS,110 OAKCREST DR,,MARION,NC,287524976,8286598222,Oxygen Equipment & Supplies,Pharmacy,Specialty Pharmacy,,,,,,,,,,,,
1790778355,BERNARD J DENNISON JR DDS PA,908 N SANDHILLS BLVD,,ABERDEEN,NC,283152547,9109442383,General Practice,,,,,,,,,,,,,,
1245223783,WAKE HEALTH SERVICES INC,1001 ROCK QUARRY ROAD,,RALEIGH,NC,27610,9198333111,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1780677229,PRIMAHEALTH IPA LLC,3710 UNIVERSITY DR,SUITE 300,DURHAM,NC,277076203,9194192600,Exclusive Provider Organization,,,,,,,,,,,,,,
1144213778,COUNTY OF AVERY OFFICE OF ACCOUNTANT,456 A ST.,,NEWLAND,NC,286571105,8287338286,Land Transport,,,,,,,,,,,,,,
1457344988,HALSEY DRUG LLC,345 DEERFIELD RD,,BOONE,NC,286075009,8283553365,Durable Medical Equipment & Medical Supplies,Pharmacy,,,,,,,,,,,,,
1700879194,HOMEBOUND MEDICAL SUPPLY CO,PO BOX 70,615 E SOUTHERLAND ST,WALLACE,NC,284660070,9102854410,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,
1205829694,FLEE THE FLU,PO BOX 40908,,FAYETTEVILLE,NC,283090908,9106156448,Community Health,,,,,,,,,,,,,,
1528051935,PIGEON VALLEY REST HOME LLC,100 SILVER BLUFF DR,,CANTON,NC,287166350,8286482044,Adult Care Home,,,,,,,,,,,,,,
1245224617,CARTERET COUNTY GENERAL HOSPITAL CORPORATION,468 HIGHWAY 70,P.O. BOX 100,SEA LEVEL,NC,285770100,2522254611,Skilled Nursing Facility,,,,,,,,,,,,,,
1811981228,FUQUAY EYE CARE OD PA,505 N JUDD PKWY NE,,FUQUAY VARINA,NC,275262376,9195570308,Optometrist,,,,,,,,,,,,,,
1073507489,CAROLINA EAST HOME CARE & HOSPICE INC,PO BOX 887,,KENANSVILLE,NC,283490887,9102960819,Hospice Care - Community Based,,,,,,,,,,,,,,
1093708497,SILVER BLUFF LLC,100 SILVER BLUFF DR,,CANTON,NC,287166350,8286482044,Skilled Nursing Facility,,,,,,,,,,,,,,
1952395337,CAROLINA COMPANIONS INC,536 WINSTON RD,,JONESVILLE,NC,286422217,3365263900,Day Training - Developmentally Disabled Services,,,,,,,,,,,,,,
1598759896,EASTERN CAROLINA INTERNAL MEDICINE PA,PO BOX 68,,POLLOCKSVILLE,NC,285730068,2526331010,Multi-Specialty,,,,,,,,,,,,,,
1871587055,VICTORIA UROLOGICAL ASSOC.,100 VICTORIA RD,,ASHEVILLE,NC,288014812,8282548883,Urology,,,,,,,,,,,,,,
1124012380,WARREN EYE CARE OPTOMETRY PA,601 W BROAD ST,,DUNN,NC,283344861,9108927197,Optometrist,,,,,,,,,,,,,,
1376537555,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,,WHITEVILLE,NC,284723634,9106428011,General Acute Care Hospital,,,,,,,,,,,,,,
1457345548,SCOTLAND MEMORIAL HOSPITAL INC,PO BOX 1847,,LAURINBURG,NC,283531847,9102917171,Rural Health,,,,,,,,,,,,,,
1891789970,SCOTLAND MEMORIAL HOSPITAL,24420 MARLBORO ST,,WAGRAM,NC,283969600,9103693136,Primary Care,,,,,,,,,,,,,,
1740274521,NEVAEH & COMPANY LLC,2491 ARMSTRONG DR,,WINSTON SALEM,NC,271036813,3367761599,Durable Medical Equipment & Medical Supplies,Customized Equipment,,,,,,,,,,,,,
1154315026,SCOTLAND MEMORIAL HOSPITAL PHARMACY,500 E LAUCHWOOD DR,,LAURINBURG,NC,283525501,9102917000,Pharmacist,,,,,,,,,,,,,,
