1033101977,DIGESTIVE DISEASES SPECIALISTS PC,PO BOX 3405,,EVANSVILLE,IN,477333405,6164579000,Gastroenterology,,,,,,,,,,,,,,
1609868447,NAPLES DIAGNOSTIC IMAGING CENTER LTD,PO BOX 1406,,INDIANAPOLIS,IN,462061406,8886566020,Diagnostic Radiology,,,,,,,,,,,,,,
1346232162,WESTVIEW HOSPITAL ER PHYSICIANS,3630 GUION RD,,INDIANAPOLIS,IN,462221616,3179207198,Emergency Medical Technician - Intermediate,,,,,,,,,,,,,,
1891787321,UNITED SURGEONS LLC,4455 EDISON LAKES PKWY,,MISHAWAKA,IN,465451442,5749680867,Ambulatory Surgical,,,,,,,,,,,,,,
1245222785,SRT PROSTHETICS & ORTHOTICS LLC,408 E WASHINGTON ST,,BUTLER,IN,467211179,4196333961,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1134111594,BRINKS FAMILY PRACTICE PC,410 N MAIN ST,,PRINCETON,IN,476701516,8123867522,Family Medicine,,,,,,,,,,,,,,
1750373064,HERBST APOTHECARY INC,201 N DIXON RD,,KOKOMO,IN,469014131,7654571191,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
1912990268,CITY OF TERRE HAUTE,25 SPRUCE ST,,TERRE HAUTE,IN,478071924,8122348693,Land Transport,,,,,,,,,,,,,,
1659363976,BEHAVIOR CONSULTATION SERVICES,PO BOX 1110,,BROWNSBURG,IN,461125110,3178588630,Counselor,Specialist,,,,,,,,,,,,,
1043203235,EVANSVILLE DENTAL ASSOCIATES,800 1ST AVE,,EVANSVILLE,IN,477101938,8124254206,General Practice,,,,,,,,,,,,,,
1013900083,MILEE INC.,1299 E MORGAN ST,,MARTINSVILLE,IN,461511748,7653421801,Community/Retail Pharmacy,,,,,,,,,,,,,,
1508859414,A & GRX INC,939 VETERANS DR,SUITE B,NORTH VERNON,IN,472652602,8123529700,Community/Retail Pharmacy,,,,,,,,,,,,,,
1972596864,PATHOLOGY CONSULTANTS INC,113 E 4TH ST,,MICHIGAN CITY,IN,463603301,2198792208,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,,
1538152392,GERIG SURGICAL ASSOCIATES PC,2006 S MAIN ST,SUITE A,GOSHEN,IN,465265232,5745359100,Surgery,,,,,,,,,,,,,,
1619960283,LIGONIER CHIROPRACTIC CENTER PC,8018 W 1000 N,,LIGONIER,IN,467679797,2608947490,Chiropractor,,,,,,,,,,,,,,
1346233905,AMBULATORY SURGERY CENTER AT INDIANA EYE CLINIC LLC,30 N EMERSON AVE,,GREENWOOD,IN,461438895,3178813937,Ophthalmologic Surgery,,,,,,,,,,,,,,
1821081456,ST VINCENT RANDOLPH HOSPITAL,PO BOX 428,,WINCHESTER,IN,473940428,7659646200,Rural Health,,,,,,,,,,,,,,
1083607592,EYE ASSOCIATES OF SOUTHERN INDIANA,1919 STATE ST,SUITE 140,NEW ALBANY,IN,471504929,8122840660,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1821081290,SOUTHLAKE COMMUNITY MENTAL HEALTH CENTER INC.,8400 LOUISIANA ST,,MERRILLVILLE,IN,464106385,2197571928,Clinic/Center,,,,,,,,,,,,,,
1639163967,EYEGLASS EXPRESS,5415 N MAIN ST,,MISHAWAKA,IN,46545,5742717228,Optometrist,,,,,,,,,,,,,,
1669466546,DAVIESS COUNTY HOSPITAL,1314 WALNUT STREET,,WASHINGTON,IN,475012860,8122542760,Skilled Nursing Facility,,,,,,,,,,,,,,
1558355537,MHP PHARMACY LLC,101 W 103RD ST,INH 515,INDIANAPOLIS,IN,462901102,8888521553,Pharmacy,,,,,,,,,,,,,,
1790779684,SOUTHEAST RADIOLOGY LTD,PO BOX 3247,,EVANSVILLE,IN,477313247,8004672392,Radiation Oncology,Diagnostic Radiology,,,,,,,,,,,,,
1427042316,AMBULATORY CARE CENTER LLC,1125 PROFESSIONAL BLVD,,EVANSVILLE,IN,477148001,8124751000,Ambulatory Surgical,,,,,,,,,,,,,,
1376537902,M D J INC,PO BOX 209,,AURORA,IN,470010209,8129260552,Community/Retail Pharmacy,,,,,,,,,,,,,,
1528052081,REM CORPORATION,5506 E 16TH ST,STE C10,INDIANAPOLIS,IN,462184935,3173566346,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1790779379,PHYSICIANS GROUP INC,1919 STATE ST,SUITE 440,NEW ALBANY,IN,471504929,8129489271,Family Medicine,,,,,,,,,,,,,,
1093700577,BICKNELL MEDICAL CENTER PROFESSIONAL CORPORATION,510 W 11TH ST,,BICKNELL,IN,475129626,8127354040,Family Medicine,,,,,,,,,,,,,,
1508851007,NEW AGE HEALTHCARE LLC,303 FRANKLIN AVE,P.O. BOX 589,ARCADIA,IN,460309644,3179849321,Intermediate Care Facility - Mentally Retarded,,,,,,,,,,,,,,
1659366029,NORTHERN INDIANA FOOT & ANKLE ASSOC INC,504 COLONIAL CT,,PLYMOUTH,IN,465631860,5749355563,Podiatric,,,,,,,,,,,,,,
1578558979,PILL BOX PHARMACY INC,2306 DUBOIS DR,,WARSAW,IN,465803213,5742674900,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,
1639164999,CREEKSIDE OBGYN PC,2505 N LEBANON ST,STE 208,LEBANON,IN,460528612,7654858444,Obstetrics & Gynecology,,,,,,,,,,,,,,
1861487134,CRAWFORD COUNTY AUDITOR,PO BOX 336,,ENGLISH,IN,471180336,8123382463,Land Transport,,,,,,,,,,,,,,
1912992033,GRIFFIN BROADMOOR PHARMACY INC,110 RIDGE RD,,MUNSTER,IN,463211520,2198368585,Pharmacist,,,,,,,,,,,,,,
1578558458,MISHAWAKA ORTHOPEDICS AND SPORTS MEDICINE P C,270 E DAY RD,STE 200,MISHAWAKA,IN,465453444,5742715151,Sports Medicine,,,,,,,,,,,,,,
1639164700,COMPREHENSIVE SPINE CARE,PO BOX 5637,ATTN: MARIA MITCHELL,BLOOMINGTON,IN,474075637,8128245688,Multi-Specialty,,,,,,,,,,,,,,
1548255615,SOUTHERN INDIANA ANESTHESIOLOGY,PO BOX 5635,ATTN: MARIA MITCHELL,BLOOMINGTON,IN,474075635,8128245688,Anesthesiology,,,,,,,,,,,,,,
1538154604,PAIN MANAGEMENT & SURGERY CENTER OF SOUTHERN INDIANA,PO BOX 5635,ATTN MARIA MITCHELL,BLOOMINGTON,IN,474075635,8128245688,Ambulatory Surgical,,,,,,,,,,,,,,
1487649398,OHIO VALLEY PATHOLOGISTS PC,PO BOX 3024,,EVANSVILLE,IN,477303024,8124711591,Hematology,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,
1972598886,SOUTHERN INDIANA IMAGING CONSULTANTS PC,PO BOX 138,,EVANSVILLE,IN,477010138,8124711591,Diagnostic Radiology,Vascular & Interventional Radiology,,,,,,,,,,,,,
1649265570,AMEDCO INDIANA LLC,2020 S CLEARVIEW DR,,VINCENNES,IN,475915576,8128829600,Optometrist,,,,,,,,,,,,,,
1144215096,PROFESSIONAL EMERGENCY PHYSICIANS INC,3640 NEW VISION DR,SUITE A,FORT WAYNE,IN,468451717,2604824440,Emergency Medicine,Physician Assistant,,,,,,,,,,,,,
1528053287,CRS REHABILITATION SPECIALISTS OF MUNSTER,9200 CALUMET AVE,SUITE N100,MUNSTER,IN,463212885,2195130500,Rehabilitation,,,,,,,,,,,,,,
1871588442,2020 EYE PHYSICIANS OF INDIANA P C,2020 W 86TH ST,SUITE 200,INDIANAPOLIS,IN,462601969,3178715900,Ophthalmology,,,,,,,,,,,,,,
1699760280,ASSOCIATES IN FAMILY DENTISTRY PC,7800 E US 36,,AVON,IN,461237156,3172722700,General Practice,,,,,,,,,,,,,,
1205821899,NEUROSURGICAL CLINIC OF BLOOMINGTON INC P.C.,700 S COLLEGE AVE,SUITE A,BLOOMINGTON,IN,474032500,8123318168,Specialist,,,,,,,,,,,,,,
1003802455,HEART CITY HEALTH CENTER PHARMACY,236 SIMPSON AVE,,ELKHART,IN,465164671,5749701441,Community Health,,,,,,,,,,,,,,
1922094481,STATE OF INDIANA AUDITOR OF STATE,3400 LINCOLN AVENUE,,EVANSVILLE,IN,47714,8124696800,Psychiatric Hospital,,,,,,,,,,,,,,
1861488124,APOTHERCARY SOLUTIONS CORPORATION,6210 TECHNOLOGY CENTER DR,SUITE 200,INDIANAPOLIS,IN,462786003,3176164500,Pharmacy,,,,,,,,,,,,,,
1689660946,COMPREHENSIVE DERMATOLOGY PC,8244 E US HIGHWAY 36,STE 1220,AVON,IN,461239575,3172721366,Dermatology,,,,,,,,,,,,,,
1740276088,JOY HEALTH SERVICES LLC,6214 MORENCI TRL,SUITE 280,INDIANAPOLIS,IN,462684871,3173888640,Home Health,,,,,,,,,,,,,,
1477549731,PURDUE UNIVERSITY,901 PRINCE WILLIAM RD STE A,,DELPHI,IN,469231759,7655643016,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1225024359,JEFFERSON COUNTY AUDITOR,715 GREEN RD,,MADISON,IN,472502143,8122731942,Home Health,,,,,,,,,,,,,,
1295721454,RADIOLOGY GROUP OF PADUCAH PSC,PO BOX 139,,EVANSVILLE,IN,477010139,8124711591,Diagnostic Radiology,,,,,,,,,,,,,,
1003802927,PROFESSIONAL PHARMACY,800 FULTON ST,,LOGANSPORT,IN,469471577,5747225678,Durable Medical Equipment & Medical Supplies,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
1184610933,CUNNINGHAM OPTICAL CO INC,5535 S SCATTERFIELD RD,,ANDERSON,IN,460133140,7656447222,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
1891781647,CUNNINGHAM OPTICAL CO INC.,1608 W MCGALLIARD RD,,MUNCIE,IN,473042205,7652894475,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
1275529000,COMMUNITY ARTS CHIROPRACTIC,6326 RUCKER RD,STE F,INDIANAPOLIS,IN,462204889,3172531644,Chiropractor,,,,,,,,,,,,,,
1770579435,GREAT LAKES MEDICAL EQUIPMENT CORP,PO BOX 9681,,MICHIGAN CITY,IN,463619681,2198734556,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1669469284,COMMUNITY PARKVIEW CARE CENTER,2300 PARKVIEW LN,,ELWOOD,IN,460361378,,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1902893621,INDY PHYSICAL THERAPY,PO BOX 50370,,INDIANAPOLIS,IN,462500370,3178493517,Physical Therapist,,,,,,,,,,,,,,
1568459014,TLG INC,921 RIDGE RD,C2,MUNSTER,IN,463211739,2198360011,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1508853045,PROFESSIONAL ARTS PHARMACY,441 N WABASH AVE,,MARION,IN,469522612,7656621441,Pharmacist,,,,,,,,,,,,,,
1265429658,CITY OPTICAL CO INC,2839 LAFAYETTE RD,,INDIANAPOLIS,IN,462222147,3179241300,Optometrist,,,,,,,,,,,,,,
1093702375,HOOSIER PATHOLOGY PC,PO BOX 1006,,JASPER,IN,475471006,8124711591,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,,
1619964988,HENRY COUNTY MEMORIAL HOSPITAL,6015 KRATZVILLE ROAD,,EVANSVILLE,IN,477104575,8124258182,Alzheimer Center (Dementia Center),Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,
1023005394,OHIO VALLEY NEUROLOGY LLC,PO BOX 15037,,EVANSVILLE,IN,477160037,8124921960,Neurology,,,,,,,,,,,,,,
1144217241,GATEWAY IMAGING LLC,4087 GATEWAY BLVD,,NEWBURGH,IN,476308947,8128580080,Diagnostic Radiology,,,,,,,,,,,,,,
1891782991,HANCOCK EYE ASSOCIATES PC,1451 JASON RD,,GREENFIELD,IN,461401039,3174626601,Optometrist,,,,,,,,,,,,,,
1891782827,SCOOTER WAREHOUSE INC.,4011 S MICHIGAN ST,,SOUTH BEND,IN,466142543,5742998606,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1912994062,COMMUNITY HOSPITAL ANDERSON SKILLED NURSING FACILITY,LOCK BOX FF PO BOX 2589,,FT WAYNE,IN,468012589,7652984242,Skilled Nursing Facility,,,,,,,,,,,,,,
1821085788,DON R DOWNING J D ROBERTS & D BARRY DOWNING PTRS,321 N WALNUT ST,,SEYMOUR,IN,472742113,8125224444,Optometrist,,,,,,,,,,,,,,
1356338123,DUNNE MEDICAL LTD,PO BOX 3396,,EVANSVILLE,IN,477323396,8124711591,Diagnostic Radiology,,,,,,,,,,,,,,
1326036047,MIDDLETOWN HEALTHCARE MANAGEMENT INC,131 S 10TH ST,,MIDDLETOWN,IN,473569772,7653542223,Skilled Nursing Facility,,,,,,,,,,,,,,
1730177544,WALLACE W SHERRITT DO INC,9136 COLUMBIA AVE,,MUNSTER,IN,46321,2194625750,Obstetrics & Gynecology,,,,,,,,,,,,,,
1962490433,REGIONAL HEALTH CARE PROFESSIONALS INC,PO BOX 147,,ELKHART,IN,465150147,5742959999,Home Health,,,,,,,,,,,,,,
1720076128,ALLISON HEALTHCARE CORP,181 S LOCUST ST POB 549,P. O. BOX 549,POSEYVILLE,IN,476330549,8128742814,Skilled Nursing Facility,,,,,,,,,,,,,,
1902894462,CRESTMARK OF ROSELAWN,10352 N 600 E,,DEMOTTE,IN,463108959,2193455211,Skilled Nursing Facility,,,,,,,,,,,,,,
1629066790,WITHAM MEMORIAL HOSPITAL,6401 S US HIGHWAY 41,,TERRE HAUTE,IN,478024749,8122983002,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1184612137,FAMILY & CHILDREN'S CENTER OF COUNSELING AND DEVELOPMENT SERVICES INC,611 LINCOLNWAY EAST,,SOUTH BEND,IN,466013220,5742322255,Mental Health,Psychologist,Clinical,,,,,,,,,,,,
1285622241,MIDWEST INTERNAL MEDICINE PC,PO BOX 1230,,EVANSVILLE,IN,477061230,8124244602,Internal Medicine,,,,,,,,,,,,,,
1396733390,TALLEY CATARACT AND LASER INSTITUTE,220 E VIRGINIA ST,,EVANSVILLE,IN,477115530,8124351600,Ambulatory Surgical,,,,,,,,,,,,,,
1124016050,ASPIRE INDIANA INC,9615 E 148TH ST,SUITE 1,NOBLESVILLE,IN,460604371,3175870500,Clinical,Psychiatry,,,,,,,,,,,,,
1538158480,HERITAGE HOUSE OF SALEM,200 CONNIE AVE,,SALEM,IN,471672306,8128831877,Skilled Nursing Facility,,,,,,,,,,,,,,
1982693743,INDIANA UNIVERSITY,200 S JORDAN AVE,,BLOOMINGTON,IN,474057002,8128554156,Audiologist,Speech-Language Pathologist,,,,,,,,,,,,,
1588653497,FRED TOENGES ORTHOTICS,2417 HOBSON RD,,FORT WAYNE,IN,468052917,2604835219,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1588653299,GENE R FLICK MD,PO BOX 717,,EVANSVILLE,IN,477050717,8124711591,Psychiatry,,,,,,,,,,,,,,
1205825924,SYED A ALI MD INC,PO BOX 467,,BOONVILLE,IN,476010467,8128974458,Internal Medicine,,,,,,,,,,,,,,
1114916806,DUKES MEMORIAL HOSPITAL-CONTINUING CARE CENTER,275 W 12TH ST,,PERU,IN,469701638,7654728000,Skilled Nursing Facility,,,,,,,,,,,,,,
1699764357,HERITAGE HOUSE HEALTH AND REHAB CENTER,2909 HOWARD DR,,JASPER,IN,475461113,8124826161,Skilled Nursing Facility,,,,,,,,,,,,,,
1346239761,J P STULC PSC,PO BOX 717,,EVANSVILLE,IN,477050717,8124711591,Surgery,,,,,,,,,,,,,,
1770572083,SPRING STREET DENTAL,1410 SPRING ST,,JEFFERSONVILLE,IN,471303731,8122851006,General Practice,,,,,,,,,,,,,,
