0.40000,1437134004,CITY OF FAIRMONT NEBRASKA - FAIRVIEW MANOR,255 F ST,,FAIRMONT,NE,683549771,4022682271,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1457336075,APEX THERAPY SERVICES LLC,PO BOX 1163,,NORFOLK,NE,687021163,4028514026,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
0.40000,1609851799,THU T TRUONG DDS PC,PO BOX 45,412 HALE AVE,NEWMAN GROVE,NE,68758,4024476469,Dentist,,,,,,,,,,,,,,
0.40000,1245215342,CITY OF FAIRMONT NEBRASKA - FAIRVIEW MANOR DBA COUNTRY REFLECTIONS,255 F ST,,FAIRMONT,NE,683549771,4022682271,Assisted Living Facility,,,,,,,,,,,,,,
0.40000,1902881022,COUNTRYSIDE HOME,703 N MAIN ST,,MADISON,NE,687486009,4024543373,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1336124320,STEFFEN DRUG INC,PO BOX 85,719 MAIN STREET,CREIGHTON,NE,687290085,4023583535,Skilled Nursing Facility,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1811972599,FLORENCE FOOTWORKS,5102 YEW LN,,OMAHA,NE,681525117,4024533300,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
0.40000,1053397547,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S ST,,BRIDGEPORT,NE,693362563,(308) 262-1616,Home Health,,,,,,,,,,,,,,
0.40000,1700862018,EYECARE ASSOCIATES,PO BOX 176,,YORK,NE,684670176,4023624592,Optometrist,,,,,,,,,,,,,,
0.40000,1669458899,SACRED HEART RURAL HEALTH CLINICS,PO BOX 551,,ONEILL,NE,687630551,,Family Medicine,,,,,,,,,,,,,,
0.40000,1073599189,CRANE RIVER CLINIC,3280 WOODRIDGE BLVD,SUITE 260,GRAND ISLAND,NE,688017481,3083895359,Psychiatric Unit,,,,,,,,,,,,,,
0.40000,1891771051,GRAND ISLAND OPTICAL PC,PO BOX 5076,,GRAND ISLAND,NE,688025076,3083840220,Optometrist,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,
0.40000,1104802123,THAYER COUNTY HEALTH SERVICES - ELDER CARE,120 PARK AVE,,HEBRON,NE,683702019,4027684625,Nursing Care,,,,,,,,,,,,,,
0.40000,1336125202,NEBRASKA HEART INSTITUTE PC,PO BOX 82585,,LINCOLN,NE,685012585,4024896555,Cardiovascular Disease,Clinical Cardiac Electrophysiology,Interventional Cardiology,Vascular Surgery,Thoracic Surgery (Cardiothoracic Vascular Surgery),,,,,,,,,,
0.40000,1154307957,HELGET INC,8609 F ST,,OMAHA,NE,681271604,4023391056,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1982681532,GLOBE REXALL PHARMACY,424 E ST,,FAIRBURY,NE,683522535,4027292620,Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,,
0.40000,1356328710,NEBRASKA BRACE & LIMB CO,104 W 16TH ST,,KEARNEY,NE,688476035,3082345959,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
0.40000,1780661884,IRVINGTON VOLUNTEER FIRE DEPARTMENT INCORPORATED,PO BOX 641880,,OMAHA,NE,681647880,4029917866,Land Transport,,,,,,,,,,,,,,
0.40000,1184601064,HOOPER RURAL FIRE DIST 2,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1194703769,HILLCREST NURSING HOME,PO BOX 1087,,MC COOK,NE,690011087,3083454600,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1306824867,ACHIEVE PC,11511 S 42ND ST,STE 106,BELLEVUE,NE,681231000,(402) 502-4678,Physical Therapist,,,,,,,,,,,,,,
0.40000,1124007042,UROLOGY HEALTH CENTER PC,2735 N CLARKSON ST,,FREMONT,NE,68025,4027275000,Urology,,,,,,,,,,,,,,
0.40000,1326027160,KIMBALL COUNTY HOSPITAL,505 S BURG STREET,,KIMBALL,NE,691451398,3082351966,Rural Health,,,,,,,,,,,,,,
0.40000,1316926405,MIRACLE HILLS SURGERY CENTER LLC,11819 MIRACLE HILLS DR,SUITE 201,OMAHA,NE,681544428,4028842450,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1891775771,GREENWOOD VOLUNTEER RESCUE SQUAD,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1043290406,OMAHA VASCULAR SPECIALISTS LLC,8111 DODGE ST,SUITE 220,OMAHA,NE,681144129,4023936624,Specialist,,,,,,,,,,,,,,
0.40000,1528048766,ORTHOTECHS INC,3000 2ND AVE,SUITE 101,KEARNEY,NE,688473507,3088656060,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1437139672,ORTHOTECHS O & P,3811 CENTRAL AVE,SUITE F,KEARNEY,NE,688478173,3088656105,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
0.40000,1164492641,ARTHRITIS CENTER OF NEBRASKA,3901 PINE LAKE RD,SUITE 120,LINCOLN,NE,685165497,4024201212,Rheumatology,,,,,,,,,,,,,,
0.40000,1942270350,DOWNTOWN PHYSICIANS GROUP,1800 O ST,,LINCOLN,NE,685081766,4024757000,Family Medicine,,,,,,,,,,,,,,
0.40000,1285604637,CENTER FOR PSYCHOLOGICAL SERVICES PC,PO BOX 2583,,KEARNEY,NE,688482583,3082346029,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
0.40000,1366412611,INFUSION THERAPY SPECIALISTS,8710 F ST,SUITE 118,OMAHA,NE,681271532,4023978330,Pharmacist,,,,,,,,,,,,,,
0.40000,1811968076,WEBSTER COUNTY COMMUNITY HOSPITAL,6TH STREET AND FRANKLIN STREET,,RED CLOUD,NE,68970,4027465600,Critical Access,,,,,,,,,,,,,,
0.40000,1982675955,SAINT FRANCIS MEDICAL CENTER,2620 W FAIDLEY,P.O. BOX 9804,GRAND ISLAND,NE,688029804,3083844600,Ambulatory Surgical,General Acute Care Hospital,,,,,,,,,,,,,
0.40000,1962473835,GREAT PLAINS SURGERY PC,PO BOX 439,,HOLDREGE,NE,68949,3162813700,Surgery,,,,,,,,,,,,,,
0.40000,1801867494,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE ROAD,,WAYNE,NE,687871212,4023757960,Critical Access,,,,,,,,,,,,,,
0.40000,1164493680,HILL ANESTHESIA LLC,72195 CROSSCREEK RD,,CAMBRIDGE,NE,690223645,3086974984,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,,
0.40000,1518939735,NATIONAL LTC PHARMACY SERVICES,6891 A STREET,SUITE 105,LINCOLN,NE,68510,4024898676,Pharmacy,,,,,,,,,,,,,,
0.40000,1730151721,ASTHMA & ALLERGY CENTER PC,3503 SAMSON WAY,SUITE 108,BELLEVUE,NE,681234303,4025922055,Allergy & Immunology,,,,,,,,,,,,,,
0.40000,1316919160,EHRLING BERGQUIST CLINIC,2501 CAPEHART RD,STE 105,OFFUTT A F B,NE,681131043,4022949215,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military Hospital,Military/U.S. Coast Guard Pharmacy,,,,,,,,,,,
0.40000,1043282668,ENT SPECIALISTS PC,720 N 129TH ST,,OMAHA,NE,681546109,4023970670,Otolaryngology,,,,,,,,,,,,,,
0.40000,1962475467,GARDEN COUNTY HOSPITAL & NURSING HOME,1100 W 2ND ST,,OSHKOSH,NE,691546096,3087723283,Critical Access,,,,,,,,,,,,,,
0.40000,1265405419,FATHER FLANAGAN'S BOYS HOME,13460 WALSH DR,,BOYS TOWN,NE,680107529,4024983362,Counselor,Psychologist,,,,,,,,,,,,,
0.40000,1598738643,FAMILY DENTAL CARE,815 N CUSTER AVE,,GRAND ISLAND,NE,68803,3083840534,Dentist,,,,,,,,,,,,,,
0.40000,1669445524,MIDWEST SPINE CLINIC LLC,1910 SOUTH 72ND ST,STE 302,OMAHA,NE,681241734,4023912635,Physical Therapist,,,,,,,,,,,,,,
0.40000,1851365266,CRMT INC,PO BOX 367,,WAHOO,NE,680660367,4024434798,Home Health,,,,,,,,,,,,,,
0.40000,1053385328,MIDWEST ENDOSCOPY SERVICES LLC,8901 INDIAN HILLS DR,SUITE 100,OMAHA,NE,681144057,4029331500,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1639143621,CAREAGE MANAGEMENT LLC,811 SO MAIN ST,,RANDOLPH,NE,68771,7122930117,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1942274865,NEBRASKA LABLINC LLC,5440 SOUTH ST,SUITE 100,LINCOLN,NE,685062192,4024845462,Clinical Medical Laboratory,,,,,,,,,,,,,,
0.40000,1013982776,MEMORIAL COMMUNITY HOSPITAL CORPORATION,810 N 22ND ST,,BLAIR,NE,680081128,4024262182,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1043285778,SOUTHWEST RURAL FIRE PROTECTION DISTRICT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1497720155,OMAHA ORTHOPEDIC CLINIC & SPORTS MEDICINE PC,11704 W CENTER RD,STE 200,OMAHA,NE,681444375,4026910500,Orthopaedic Surgery,,,,,,,,,,,,,,
0.40000,1184699878,LOC SURGERY CENTER INC,PO BOX 6247,,LINCOLN,NE,685060247,4024362000,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1881669364,VALLEY COUNTY,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1689649949,FT CALHOUN FIRE & RESCUE DEPT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1326013491,LINCOLN HEALTHCARE SERVICES,540 W INDUSTRIAL LAKE DR,SUITE 2,LINCOLN,NE,685281580,4024386612,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1104891183,STAMFORD RURAL FIRE DISTRICT,PO BOX 114,,STAMFORD,NE,689770114,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1831164771,CITY OF SCRIBNER,PO BOX 421,,SCRIBNER,NE,680570421,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1447225255,HORISUN HOSPICE,3883 NORMAL BLVD,SUITE 108,LINCOLN,NE,685065244,4024846444,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1346216793,ANESTHESIA GROUP OF GRAND ISLAND PC,3610 RICHMOND CIR,PO BOX 5524,GRAND ISLAND,NE,688033927,,Pain Medicine,,,,,,,,,,,,,,
0.40000,1659347946,LINCOLN ANESTHESIOLOGY GROUP PC,PO BOX 6067,,LINCOLN,NE,68506,4024345600,Anesthesiology,,,,,,,,,,,,,,
0.40000,1427024355,SNYDER PHYSICAL THERAPY PC,2845 S 70TH ST,,LINCOLN,NE,685066821,4024891999,Physical Therapist,,,,,,,,,,,,,,
0.40000,1407823396,CITY OF HARTINGTON,107 W STATE ST,PO BOX 427,HARTINGTON,NE,68739,4022546353,Ambulance,,,,,,,,,,,,,,
0.40000,1215904131,NEBRASKA SURGERY CENTER LLC,625 S 70TH ST,,LINCOLN,NE,685102404,4024846600,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1508833310,PHYSICIANS CHOICE NEBRASKA LLC,8212 F ST,,OMAHA,NE,681271740,4023312273,Home Health,,,,,,,,,,,,,,
0.40000,1609843580,MIDLANDS PEDIATRICS PC,401 E GOLD COAST RD,SUITE 325,PAPILLION,NE,680464194,4025921700,Pediatrics,,,,,,,,,,,,,,
0.40000,1013984665,POPP COSMETIC SURGERY PC,11919 GRANT ST,STE 100,OMAHA,NE,681643475,4023914558,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1992772420,J F D C INC,4979 S 155TH ST,,OMAHA,NE,681375007,4028845599,Chiropractor,,,,,,,,,,,,,,
0.40000,1134196306,NORTHEAST MEDICAL IMAGING PC,2700 W NORFOLK AVE,,NORFOLK,NE,687014438,4026447679,Diagnostic Radiology,,,,,,,,,,,,,,
0.40000,1790752855,MEAD RURAL FIRE PROTECTION DIST,PO BOX 52,,MEAD,NE,680410052,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1487621561,CITY OF GENOA,PO BOX 190,,GENOA,NE,686400190,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1669449781,CITY OF MITCHELL,422 S BELTLINE HWY E,,SCOTTSBLUFF,NE,693613501,3086350511,Ambulance,,,,,,,,,,,,,,
0.40000,1659349546,COUNTY OF BANNER,422 S BELTLINE HWY E,,SCOTTSBLUFF,NE,693613501,3086350511,Ambulance,,,,,,,,,,,,,,
0.40000,1891763793,MINATARE VOLUNTEER FIRE DEPARTMENT,422 S BELTLINE HWY E,,SCOTTSBLUFF,NE,693613501,3086350511,Ambulance,,,,,,,,,,,,,,
0.40000,1063480929,SNYDER VOLUNTEER FIRE DEPARTMENT,PO BOX 38,,SNYDER,NE,686640038,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1659349678,WINSLOW RURAL FIRE PROTECTION DISTRICT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1659349330,LINCOLN ORTHOPAEDIC CENTER PC,6900 A ST,STE 100,LINCOLN,NE,685104120,4024362000,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,Orthopaedic Surgery of the Spine,Foot and Ankle Surgery,Sports Medicine,Orthopaedic Trauma,Durable Medical Equipment & Medical Supplies,Medical,Surgical,,,,,,
0.40000,1740258136,LIFE SOURCE CHIROPRACTIC P.C.,15475 RUGGLES ST.,110,OMAHA,NE,68116,4029344220,Chiropractor,,,,,,,,,,,,,,
0.40000,1700855533,NORTH PLATTE NEBRASKA HOSPITAL CORPORATION,601 W LEOTA ST,,NORTH PLATTE,NE,691016598,3086967496,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1295704880,CITY OF CHAPPELL,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1710956248,CITY OF BROKEN BOW,403 CHATHAM AVE,,BERWYN,NE,688142723,3089351569,Land Transport,,,,,,,,,,,,,,
0.40000,1093784399,CITY OF BRIDGEPORT,422 S BELTLINE HWY E,,SCOTTSBLUFF,NE,693613501,3086350511,Ambulance,,,,,,,,,,,,,,
0.40000,1548239825,HAYES CENTER FIRE DEPARTMENT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1316916620,HOSKINS FIRE DEPARTMENT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,,,,,,,,,,,,,,,
0.40000,1578522405,TEKAMAH RURAL FIRE DISTRICT,PO BOX 94,,TEKAMAH,NE,680610094,4029600335,Land Transport,,,,,,,,,,,,,,
0.40000,1306805981,EXCEL REHABILITATION INC,2403 S 133RD PLZ,,OMAHA,NE,681445905,4023308433,Physical Therapist,,,,,,,,,,,,,,
0.40000,1639138464,VILLAGE OF LYMAN,422 S BELTLINE HWY E,,SCOTTSBLUFF,NE,693613501,3086350511,Ambulance,,,,,,,,,,,,,,
0.40000,1831158724,THOMAS J HUERTER DDS MS PC,2410 S 73RD ST,SUITE 101,OMAHA,NE,68124,4023974226,Orthodontics and Dentofacial Orthopedics,,,,,,,,,,,,,,
0.40000,1336108802,VILLAGE OF SHELTON,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1124087606,VILLAGE OF PAXTON,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1316906720,VILLAGE OF MAXWELL,PO BOX 58,,MAXWELL,NE,691510058,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1982664215,CITY OF PLATTSMOUTH,136 NORTH 5TH ST,,PLATTSMOUTH,NE,68048,4022966041,Land Transport,,,,,,,,,,,,,,
0.40000,1538129747,SEE THE TRAINER,13106 W DODGE RD,,OMAHA,NE,681542150,4024934747,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
