1326046418,SOUTHEAST INTERNAL MEDICINE PLLC,29159 HELMAN,,BROWNSTOWN,MI,481830172,7346715100,Internal Medicine,,,,,,,,,,,,,,
1760480859,DOWNRIVER INTERNAL MEDICINE PC,14600 KING RD,A2,RIVERVIEW,MI,481927952,7344791944,Internal Medicine,,,,,,,,,,,,,,
1982602082,RIVERBEND HEALTH CARE PC,44344 DEQUINDRE RD,SUITE 480,STERLING HEIGHTS,MI,483141003,5863238935,Internal Medicine,Pediatrics,,,,,,,,,,,,,
1366440430,CCG - FREDERIC,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1225036395,ATRIUM GLADWIN INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1851399927,ATRIUM GRAYLING LLC,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1679571806,WESTLAND CONVALESCENT & REHAB CENTER,36137 WARREN RD,,WESTLAND,MI,481852027,7347286100,Skilled Nursing Facility,,,,,,,,,,,,,,
1689672792,ATRIUM SOUTH HAVEN INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1508864620,ST CLAIR ADULT MEDICINE SPECIALISTS PC,PO BOX 673215,,DETROIT,MI,482673215,5867784080,Internal Medicine,,,,,,,,,,,,,,
1922006048,HAMMOUD MEDICAL CENTER PC,PO BOX 77700,DEPT 77261,DETROIT,MI,482770700,3135629588,Family Medicine,,,,,,,,,,,,,,
1588662662,EXPRESS CARE MEDICAL SUPPLY INC,25900 GREENFIELD RD,# 121,OAK PARK,MI,482371292,2489682999,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1194723205,CCG TOMAH INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1730187840,MY KIDS DOC-SOUTHFIELD,PO BOX 33321,DRAWER 117,DETROIT,MI,482325321,2483582410,Adolescent Medicine,,,,,,,,,,,,,,
1700884814,MAUREEN A KELLY MD PLLC,PO BOX 44047,,DETROIT,MI,482440047,2484510600,Adolescent Medicine,,,,,,,,,,,,,,
1417955477,OCEANA COUNTY MEDICAL CARE FACILITY,701 E MAIN ST,,HART,MI,494201168,2318736600,Rehabilitation,Skilled Nursing Facility,,,,,,,,,,,,,
1447258454,MADISON COMMUNITY HOSPITAL INC.,30781 STEPHENSON HWY,,MADISON HEIGHTS,MI,480711618,2485838922,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1982602991,MEDPRO RX INC,PO BOX 674908,,DETROIT,MI,482674908,8885713100,Community/Retail Pharmacy,Home Infusion Therapy Pharmacy,,,,,,,,,,,,,
1386642338,RAINBOW PHYSICAL THERAPY & REHAB LLC,2401 AMBER DR,,CANTON,MI,481881893,7345520846,Rehabilitation Unit,Clinical Medical Laboratory,Assisted Living Facility,Adult Care Home,Durable Medical Equipment & Medical Supplies,Customized Equipment,Dialysis Equipment & Supplies,Nursing Facility Supplies,Private Vehicle,,,,,,
1548268436,STRAITH HOSPITAL FOR SPECIAL SURGERY,23901 LAHSER RD,,SOUTHFIELD,MI,48033,2483573360,General Acute Care Hospital,,,,,,,,,,,,,,
1205834124,WOODWARD HILLS JOINT VENTURE,39312 WOODWARD AVE,,BLOOMFIELD HILLS,MI,483045007,2486445522,Skilled Nursing Facility,,,,,,,,,,,,,,
1609874643,SHORELINE PEDIATRICS PLC,684 HARVEY ST,SUITE 201,MUSKEGON,MI,494424274,2317737837,Pediatrics,,,,,,,,,,,,,,
1821097684,GUARDIAN ANGEL OUTPATIENT REHAB INC,1715 NORTHFIELD DR,,ROCHESTER HILLS,MI,483093819,2482932400,Physical Therapy,,,,,,,,,,,,,,
1578561395,RON BRICKEY ASSOC PC,1037 WATER ST STE 2,,PORT HURON,MI,480604408,8109829541,Physical Therapy,,,,,,,,,,,,,,
1457359267,CLARKSTON LAKES FAMILY MEDICINE LLC,6483 CITATION DR,SUITE B,CLARKSTON,MI,483462994,2489223074,Family Medicine,,,,,,,,,,,,,,
1477552149,MICHIGAN URGENT AND PRIMARY CARE,17197 N LAUREL PARK DR,SUITE 107,LIVONIA,MI,481522680,7343388300,Internal Medicine,Urgent Care,,,,,,,,,,,,,
1942209663,SPRINGER PROSTHETIC & ORTHOTIC SERVICES INC,200 N HOMER ST,,LANSING,MI,489124741,5173370300,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1588663215,GREATER LANSING ORTHOTIC CLINIC INC.,200 N. HOMER,SUITE C,LANSING,MI,48912,5173370300,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1801895412,NORTHERN IMAGING ASSOCIATES PC,330 E MITCHELL ST,SUITE 210,PETOSKEY,MI,497702671,8662875269,Diagnostic Radiology,,,,,,,,,,,,,,
1033118658,EDWARD S. GORDON DPM PC,25656 SCHOENHERR ROAD,,WARREN,MI,480891447,5867794820,Podiatrist,,,,,,,,,,,,,,
1508865296,MICHIGAN CHRISTIAN HOME,1919 BOSTON SE,,GRAND RAPIDS,MI,495064499,6162459179,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1205835931,ARBOR LANE FAMILY PHYSICIANS PLC,8555 N SILVERY LN,SUITE C302,DEARBORN HEIGHTS,MI,481271379,3135610550,Family Medicine,,,,,,,,,,,,,,
1275532905,ALI HASAN MAHMOOD MD PLC,13031 CONANT ST,,DETROIT,MI,482122361,3138935490,Family Medicine,Internal Medicine,,,,,,,,,,,,,
1497754048,MAYVILLE AREA AMBULANCE SERVICE,PO BOX 181,5802 LYNCH DRIVE,MAYVILLE,MI,487440181,9898436136,Emergency Medical Technician - Basic,,,,,,,,,,,,,,
1588663132,CENTRAL PHARMACY - LIVONIA LLC,31320 5 MILE RD,,LIVONIA,MI,481543644,7344273430,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1023017456,GREAT LAKES RPH,71 124TH AVE,PO BOX 53,SHELBYVILLE,MI,493449772,2696727774,Pharmacy,,,,,,,,,,,,,,
1932108529,AM URGENT CARE PLC,13031 CONANT ST,,DETROIT,MI,482122361,3138935493,Family Medicine,Internal Medicine,,,,,,,,,,,,,
1841299435,WOODLAND URGENT CARE LLC,PO BOX 32588,02,DETROIT,MI,482320588,3133878700,Family Medicine,Internal Medicine,Urgent Care,,,,,,,,,,,,
1073512372,BOTSFORD KIDNEY CENTER,28425 8 MILE RD,,LIVONIA,MI,481522008,2484427901,End-Stage Renal Disease (ESRD) Treatment,,,,,,,,,,,,,,
1033118369,R & F INC.,902 INDUSTRIAL DR,,TECUMSEH,MI,492869701,5174237722,Physical Therapist,Occupational Therapist,,,,,,,,,,,,,
1093714339,MY OXYGEN CO. INC.,PO BOX 1183,,BAY CITY,MI,487060183,9898356646,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1407855695,PRESBYTERIAN VILLAGE REDFORD,25330 W 6 MILE RD,,REDFORD,MI,482402105,3135316874,Skilled Nursing Facility,Assisted Living Facility,,,,,,,,,,,,,
1346249547,NORTHEAST MICHIGAN PULMONARY ASSOCIATES,800 COOPER AVE,SUITE 4,SAGINAW,MI,486025394,9897539200,Pulmonary Disease,,,,,,,,,,,,,,
1134128291,EXPERTS IN HOME HEALTH MANAGEMENT,2884 BIRCHDALE DR,,TROY,MI,480836809,5865850201,Home Health,,,,,,,,,,,,,,
1659370724,ABBOTT MEDICAL GROUP PLLC,PO BOX 44047,,DETROIT,MI,482440047,3133414800,Internal Medicine,,,,,,,,,,,,,,
1902805070,ST CLAIR ALLERGY & ASTHMA CENTER,17770 MACK AVE,,GROSSE POINTE,MI,482306248,3138856367,Allergy & Immunology,,,,,,,,,,,,,,
1053310128,LAZ MEDICAL GROUP PC,PO BOX 250005,,W BLOOMFIELD,MI,483250005,2485697550,Family Medicine,,,,,,,,,,,,,,
1417957390,M M E AND SUPPLIES INC,3731 E 10 MILE RD,,WARREN,MI,480913722,8002503885,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1962402891,DWIGHT ORTHO - WEST BLOOMFIELD INC,42615 GARFIELD RD,,CLINTON TOWNSHIP,MI,480381653,5864122845,Physical Therapist,,,,,,,,,,,,,,
1740280676,FAMILY & SPORTS MEDICAL CENTER,965 S MAIN ST,,PLYMOUTH,MI,481702048,7344552970,Sports Medicine,,,,,,,,,,,,,,
1124028972,OTSEGO MEMORIAL HOSPITAL,825 N CENTER AVE,,GAYLORD,MI,497351592,9897312100,General Acute Care Hospital,,,,,,,,,,,,,,
1821098476,ATRIO HOME HEALTH LAKESHORE,2100 RAYBROOK ST SE,STE 300,GRAND RAPIDS,MI,49546,,Home Health,,,,,,,,,,,,,,
1285634980,CITY OF KETTERING,PO BOX 78000 DEPT 781427,,DETROIT,MI,482780001,9372917850,Ambulance,Land Transport,,,,,,,,,,,,,
1396745055,PSORIASIS AND ECZEMA TREATMENT CENTER OF WESTERN MICHIGAN PLLC,833 MICHIGAN ST NE,SUITE 102,GRAND RAPIDS,MI,495033523,6164598209,Dermatology,,,,,,,,,,,,,,
1679573349,KRISTIN KESKEY MD PC,2520 S TELEGRAPH RD,SUITE 101,BLOOMFIELD HILLS,MI,483020285,2487455600,Internal Medicine,,,,,,,,,,,,,,
1194725705,GABECARE DIRECTRX INC,830 KIRTS BLVD STE 300,,TROY,MI,480844897,2482802270,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Mail Order Pharmacy,Specialty Pharmacy,,,,,,,,,,
1689674160,PRIDE AMBULANCE COMPANY,828 PORTAGE ST,,KALAMAZOO,MI,490013004,2693432224,Land Transport,,,,,,,,,,,,,,
1972503498,LIPPERT ENTERPRISES,328 W SUPERIOR ST,,ALMA,MI,488011647,9894633356,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1700886231,S. H. RAYTHATHA MD PC,4672 HILL ST,,CASS CITY,MI,487261028,9898725010,Family Medicine,,,,,,,,,,,,,,
1386644839,EVANS DRUGS OF SAINT LOUIS LLC,116 N MILL ST,,SAINT LOUIS,MI,488801521,9896816633,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1013917491,UNITED HEALTH SERVICES INC.,PO BOX 376,,CARO,MI,487230376,9896738448,Durable Medical Equipment & Medical Supplies,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,,,,,,,,,,,,
1922008465,RESTORATIVE SOLUTIONS LLC,PO BOX 286,,WASHINGTON,MI,480940286,5863369068,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
1699775049,BON SECOURS COTTAGE NURSING CARE CENTER,PO BOX 77000,,DETROIT,MI,482772000,5864474171,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1255331583,MGH FAMILY HEALTH CENTER,2201 S GETTY ST,,MUSKEGON,MI,494441207,2317679806,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1831199298,HOSPICE OF HILLSDALE COUNTY,124 S HOWELL ST,,HILLSDALE,MI,492422011,5174375252,Hospice Care - Community Based,,,,,,,,,,,,,,
1720088156,KAY PHARMACY INC.,2178 PLAINFIELD AVE NE,,GRAND RAPIDS,MI,495054204,6163617319,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1467452748,PREMIUM HOME HEALTH CARE INC,2015 15 MILE RD,,STERLING HEIGHTS,MI,483104864,5862760604,Home Health,,,,,,,,,,,,,,
1972503134,NORTH WOODWARD REHABILITATION SERVICES INC.,43902 WOODWARD AVE,#120,BLOOMFIELD HILLS,MI,483025011,2483387600,Orthopedic,,,,,,,,,,,,,,
1689674962,C M AMBULANCE SERVICE INC,3370 W VIENNA RD,,CLIO,MI,484201374,8106867600,Ambulance,,,,,,,,,,,,,,
1790785095,SOUTHFIELD REHABILITATION COMPANY,PO BOX 674073,,DETROIT,MI,482674073,5865820864,Hand Surgery,Sports Medicine,Surgery of the Hand,Neurology,Diagnostic Radiology,Computed Tomography,Ambulatory Surgical,Radiology - Mobile,General Acute Care Hospital,Nurse Anesthetist - Certified Registered,,,,,
1346240454,RONALD L. VANCE VANCES REHABILITATION CENTER,609 N COURT AVE,,GAYLORD,MI,497351515,9897324753,Physical Therapist,,,,,,,,,,,,,,
1902806003,ABOVE & BEYOND QUALITY FOR WELLNESS LLC,2720 RODD ST,,MIDLAND,MI,486404451,9896980597,Home Health,,,,,,,,,,,,,,
1275533325,WASHINGTON TOWNSHIP TRUSTEE,PO BOX 78000 DEPT 781540,,DETROIT,MI,482780001,8666312658,Ambulance,Land Transport,,,,,,,,,,,,,
1487654547,TENDERCARE MICHIGAN INC,555 N BRADLEY HWY,SUITE C,ROGERS CITY,MI,497791539,9897347948,Rehabilitation Hospital,,,,,,,,,,,,,,
1417957408,AMERICANS HOME HEALTH CARE INC,2575 MCLEOD DR N,SUITE C,SAGINAW,MI,486042858,9897917951,Home Health,,,,,,,,,,,,,,
1972503902,WARREN URGENT CARE PC,PO BOX 32588,03,DETROIT,MI,482320588,5862768200,Family Medicine,Internal Medicine,Urgent Care,,,,,,,,,,,,
1366443228,TRINITY CONTINUING CARE SERVICES,17410 COLLEGE PKWY,SUITE 200,LIVONIA,MI,481522369,7345428343,Skilled Nursing Facility,,,,,,,,,,,,,,
1649271636,COMMUNITY HEALING CENTERS,2615 STADIUM DR,,KALAMAZOO,MI,490081654,2693431651,Public Health & General Preventive Medicine,,,,,,,,,,,,,,
1164423026,ALERT MEDICAL INC,30555 GREENFIELD RD,,SOUTHFIELD,MI,480761594,2482589966,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1003817909,MICHIGAN SPINE & ORTHOPEDIC REHAB INC,4918 W CLARK RD,STE 102,YPSILANTI,MI,481971142,7345729800,Physical Therapy,,,,,,,,,,,,,,
1881695617,CHERRYWOOD NURSING & LIVING CENTER,34643 KETSIN DR,,STERLING HTS,MI,483105235,5869782280,Skilled Nursing Facility,,,,,,,,,,,,,,
1235130923,FAMILY EYE CARE PC,6525 A W HOUGHTON LAKE DR,,HOUGHTON LAKE,MI,486299789,9894225731,Optometrist,,,,,,,,,,,,,,
1073514691,OAKLAND ORTHOPEDIC APPLIANCES INC,515 MUHOLLAND ST,,BAY CITY,MI,48708,9898937544,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1063413680,OAKLAND ORTHOPEDIC APPLIANCES,2465 22ND ST,,BAY CITY,MI,487087655,9898937544,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1710988068,SHALLOW CHIROPRACTIC PC,24820 MICHIGAN AVE,,DEARBORN,MI,481241713,3132773766,Chiropractor,,,,,,,,,,,,,,
1386645851,DONALD P. COUSINEAU DO PC,994 N CENTER AVE,,GAYLORD,MI,497359375,9897327843,General Practice,,,,,,,,,,,,,,
1346241775,OAKLAND SURGI-CENTER INC,2820 CROOKS RD,SUITE 200,ROCHESTER HILLS,MI,483093607,2488527484,Ambulatory Surgical,,,,,,,,,,,,,,
1730180175,AMERICAN COMMUNITY HOMECARE SERVICES INC,27190 DEQUINDRE RD,,WARREN,MI,480923537,5865761800,Home Health,,,,,,,,,,,,,,
1831190123,ACCESS MEDICAL LLC,PO BOX 50986,,KALAMAZOO,MI,490050986,2692760068,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1003817321,COLONIAL REST HOME INC,2394 MIDLAND RD,,BAY CITY,MI,487069402,9896842303,Assisted Living Facility,,,,,,,,,,,,,,
1215938378,OAKWOOD HOME MEDICAL EQUIPMENT LTD PT,1633 FAIRLANE CIR,SUITE 200,ALLEN PARK,MI,481013660,3132718120,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1831190917,MICHAEL A ROTH MD PC,42450 W 12 MILE RD,,NOVI,MI,483773030,2483476100,Specialist,,,,,,,,,,,,,,
1235131236,UNIVERSAL CLINIC P.C.,PO BOX 198,,SOUTHFIELD,MI,480370198,2485695100,Family Medicine,,,,,,,,,,,,,,
1497757355,KNAB PHARMACY INC,330 S MAIN ST,,PLYMOUTH,MI,481701604,7344534848,Community/Retail Pharmacy,,,,,,,,,,,,,,
