1437150877,AALFA FAMILY PRACTICE PA,4465 WHITE BEAR PKWY,,WHITE BEAR LAKE,MN,551107626,6516530062,Family Medicine,Internal Medicine,,,,,,,,,,,,,
1326049685,CARVER COUNTY,540 E 1ST ST,,WACONIA,MN,553871601,9524424437,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1619978913,CHISAGO DRUG,PO BOX 603,,CHISAGO CITY,MN,550130603,6512574950,Pharmacy,,,,,,,,,,,,,,
1407858020,CENTRACARE CLINIC,1900 CENTRACARE CIR,CENTRACARE CLINIC HEALTH PLAZA,SAINT CLOUD,MN,563035000,3202522422,Multi-Specialty,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1225030844,CENTRACARE CLINIC-WOMEN & CHILDREN,1900 CENTRACARE CIRCLE,CENTRACARE CLINIC-WOMEN & CHILDREN,ST CLOUD,MN,563035000,3206543630,Multi-Specialty,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1912909557,MINNESOTA HAND REHABILITATION INC,393 DUNLAP ST N,SUITE 736,SAINT PAUL,MN,551044200,6516464263,Hand,,,,,,,,,,,,,,
1629070230,CENTRACARE CLINIC MELROSE,525 W MAIN ST,,MELROSE,MN,56352,3202564228,Multi-Specialty,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1538161146,CENTRACARE CLINIC LONG PRAIRIE,24 9TH ST SE,CENTRACARE CLINIC LONG PRAIRIE,LONG PRAIRIE,MN,56347,3207322131,Multi-Specialty,Rural Health,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,
1023010675,NURSE ANESTHESIA SERVICES PA,8990 SPRINGBROOK DR NW,STE 250,COON RAPIDS,MN,554335850,7633981162,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,,
1013919448,SPOT REHABILITATION INC.,2835 W SAINT GERMAIN ST,SUITE 300,SAINT CLOUD,MN,563014743,3202594151,Physical Therapist,Physical Therapy Assistant,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,
1790787216,LAND OF LAKES ORTHOTICS & PROSTHETICS,14395 23RD AVE N,,PLYMOUTH,MN,554474704,9527453004,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1407858855,SCHUMACHER CHIROPRACTIC CLINIC PA,1201 PAYNE AVE,,SAINT PAUL,MN,551303592,6517768666,Chiropractor,,,,,,,,,,,,,,
1912999137,MADELIA COM HOSPITAL INC.,121 DREW AVE SE,,MADELIA,MN,560621841,5076423255,Critical Access,,,,,,,,,,,,,,
1497747182,NEUROLOGICAL ASSOCIATES OF ST PAUL PA,1650 BEAM AVE,SUITE 200,MAPLEWOOD,MN,551091147,6512219051,Neurology,,,,,,,,,,,,,,
1689666349,ANDREA L BENJAMIN MALP LTD,137 W 1ST ST,,WACONIA,MN,553871190,9524425005,Psychologist,,,,,,,,,,,,,,
1053303552,CITY OF NEW RICHLAND,203 BROADWAY AVE N,PO BOX 57,NEW RICHLAND,MN,560722021,5074653514,Ambulance,,,,,,,,,,,,,,
1679565287,COUNTY OF MURRAY,2040 JUNIPER AVE,,SLAYTON,MN,561721017,5078366153,Clinic/Center,,,,,,,,,,,,,,
1104818673,REDWOOD AREA HOSPITAL,100 FALLWOOD RD,,REDWOOD FALLS,MN,562831828,5076374500,Critical Access,,,,,,,,,,,,,,
1518959121,OPHTHALMOLOGY ASSOCIATES OF MANKATO,1630 ADAMS ST,,MANKATO,MN,560014801,5076252020,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1477545895,VALENTINI CHIROPRACTIC CLINIC LTD PA,4455 HIGHWAY 169 N,#200,PLYMOUTH,MN,554422897,7635579032,Chiropractor,,,,,,,,,,,,,,
1881687119,PAPARELLA EAR HEAD & NECK INSTITUTE PA,701 25TH AVE S,STE 200,MINNEAPOLIS,MN,554541513,6123392124,Otolaryngology,,,,,,,,,,,,,,
1710970942,FARIBAULT HEALTH CARE LLC,500 1ST ST SE,,FARIBAULT,MN,550216346,5073325100,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1821081068,DR VM BAICH PA,PO BOX 198,101 BAICH DR,COLERAINE,MN,557220198,2182451484,Family Medicine,Surgery,,,,,,,,,,,,,
1457344731,FARIBAULT PSYCHOLOGICAL SERVICES PA,PO BOX 901,,FARIBAULT,MN,550210901,5073346518,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1023001260,OTTER TAIL COUNTY PUBLIC HEALTH DEPARTMENT,560 W FIR AVE,GOVERNMENT SERVICES CENTER,FERGUS FALLS,MN,565371364,2189988320,Public Health or Welfare,,,,,,,,,,,,,,
1619960861,SMITHS MEDICAL MD INC,1265 GREY FOX RD,,SAINT PAUL,MN,551126929,8008269703,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1588657696,MONTICELLO-BIG LAKE COMMUNITY HOSPITAL,1104 E RIVER ST,,MONTICELLO,MN,553628762,7632955116,Skilled Nursing Facility,,,,,,,,,,,,,,
1518950708,BLUE EARTH VALLEY EYE CLINIC LTD,PO BOX 36,,BLUE EARTH,MN,560130036,5075262222,Clinic/Center,,,,,,,,,,,,,,
1609869726,GREATER MINNESOTA FAMILY SERVICES,513 5TH ST SW,P.O. BOX 1810,WILLMAR,MN,562013216,3202149692,Mental Health,,,,,,,,,,,,,,
1407849367,RIVER'S EDGE HOSPITAL & CLINIC,1900 SUNRISE DR,,ST PETER,MN,560825376,5079312200,Critical Access,,,,,,,,,,,,,,
1235122003,DUNGARVIN MINNESOTA LLC,1110 CENTRE POINTE CURV,STE 100,MENDOTA HEIGHTS,MN,551204103,6516996050,Home Health,,,,,,,,,,,,,,
1639162381,ST. FRANCIS MEDICAL CENTER,2400 ST. FRANCIS DRIVE,,BRECKENRIDGE,MN,56520,2186433000,Critical Access,,,,,,,,,,,,,,
1588657118,ST. FRANCIS HOME,2400 ST. FRANCIS DRIVE,,BRECKENRIDGE,MN,56520,2186433000,Skilled Nursing Facility,,,,,,,,,,,,,,
1679566046,ST. JOHN'S LUTHERAN HOME,901 LUTHER PL,,ALBERT LEA,MN,560071562,5073738226,Skilled Nursing Facility,,,,,,,,,,,,,,
1548253933,ADVANCED SPINE ASSOCIATES PA,8232 HIGHWAY 65 NE,,SPRING LAKE PARK,MN,554322095,7635771877,Orthopaedic Surgery of the Spine,Pain Medicine,Physical Therapist,,,,,,,,,,,,
1497749899,TENNESSEE ORTHOPAEDIC ALLIANCE PA,PO BOX 9118,,MINNEAPOLIS,MN,554809118,6153296600,Orthopaedic Surgery,,,,,,,,,,,,,,
1043204233,MINNEAPOLIS RADIATION ONCOLOGY PA,6950 FRANCE AVE S,#200,EDINA,MN,554352008,9529204915,Radiation Oncology,,,,,,,,,,,,,,
1487648598,LUTHERAN HOMES,PO BOX 480,208 OPPEGARD AVE NW,TWIN VALLEY,MN,565840480,2185845181,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1619961711,NORTH SUBURBAN COUNSELING CENTER,425 COON RAPIDS BLVD. NW,,COON RAPIDS,MN,55433,7637843008,Public Health or Welfare,,,,,,,,,,,,,,
1407840390,SIOUX VALLEY REGIONAL HEALTH SERVICES D.B.A HOSPICE OF SIOUX VALLEY LU,402 E MAIN ST,,LUVERNE,MN,561561904,5072831805,Hospice Care - Community Based,,,,,,,,,,,,,,
1578557484,AH GWAH CHING CENTER,7232 AH GWAH CHING RD NW,,WALKER,MN,564843001,2185478300,Skilled Nursing Facility,,,,,,,,,,,,,,
1568456234,SOUTHVIEW ACRES INC,2000 OAKDALE AVE,,SAINT PAUL,MN,551184662,6514511821,Skilled Nursing Facility,,,,,,,,,,,,,,
1578557286,EQUIMED CORPORATION,3300 FERNBROOK LN N,SUITE 175,PLYMOUTH,MN,554475338,7635576810,,,,,,,,,,,,,,,
1962496570,RICHARD N KITTELSON,918 WASHINGTON AVE,,DETROIT LAKES,MN,565013402,2188478021,Optician,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,
1518951128,SENIOR CARE SERVICES,1701 BROADWAY ST NE,,MINNEAPOLIS,MN,554132638,8006516223,Durable Medical Equipment & Medical Supplies,Parenteral & Enteral Nutrition,,,,,,,,,,,,,
1619962818,CONSULTANT PHARMACISTS INC,PO BOX 441,,FERGUS FALLS,MN,565380441,2187368157,Pharmacist,,,,,,,,,,,,,,
1609861095,LIFECARE MEDICAL CENTER,715 DELMORE DR,,ROSEAU,MN,567511534,2184632500,Critical Access,,,,,,,,,,,,,,
1689669871,NORTHFIELD HOSPITAL,2000 NORTH AVE,,NORTHFIELD,MN,55057,5076461457,Hospice Care - Community Based,,,,,,,,,,,,,,
1144215252,NEW RICHLAND CARE CENTER,312 1ST ST NE,PO BOX 477,NEW RICHLAND,MN,560722003,5074653292,Skilled Nursing Facility,,,,,,,,,,,,,,
1699760785,RAMSEY COUNTY MENTAL HEALTH CENTER,2000 WHITE BEAR AVE N,,SAINT PAUL,MN,551093713,6517777486,Skilled Nursing Facility,,,,,,,,,,,,,,
1417942509,MD PHYSICALS INC,14135 CEDAR AVE,STE 300,APPLE VALLEY,MN,551244522,9524319655,General Practice,,,,,,,,,,,,,,
1487649489,DUANE J WALLAKER OD,510 W OAKLAND AVE,BOX 524,AUSTIN,MN,559122314,5074374524,Optometrist,,,,,,,,,,,,,,
1679568505,BENEDICTINE CARE CENTERS,800 2ND AVENUE NW,,PLAINVIEW,MN,559641097,5075343191,Skilled Nursing Facility,,,,,,,,,,,,,,
1457346223,LAKE COUNTY AMBULANCE SERVICE,421 20TH AVE,,TWO HARBORS,MN,55616,2188347110,Ambulance,Land Transport,,,,,,,,,,,,,
1447245279,FAIRFAX MEDICAL CLINIC PA,PO BOX 529,300 SOUTH PARK ST,FAIRFAX,MN,553320529,5074267228,Family Medicine,,,,,,,,,,,,,,
1346235181,MINNESOTA MASONIC HOME CARE CENTER,11501 MASONIC HOME DR,,BLOOMINGTON,MN,554373661,9529487000,Skilled Nursing Facility,,,,,,,,,,,,,,
1396730131,MINNESOTA MASONIC HOME SENIOR OUTREACH SERVICES,11501 MASONIC HOME DR,,BLOOMINGTON,MN,554373661,9529487000,Adult Day Care,,,,,,,,,,,,,,
1093700841,POPE COUNTY PUBLIC HEALTH NURSING SERVICE,211 MINNESOTA AVE E,SUITE 100,GLENWOOD,MN,563341629,3206345720,Public Health or Welfare,,,,,,,,,,,,,,
1487649109,CITY OF FRANKLIN,PO BOX 268,,FRANKLIN,MN,553330268,5075572259,Land Transport,,,,,,,,,,,,,,
1538154166,HART WELLNESS INC,PO BOX 448,,MAPLETON,MN,560650448,5075244009,Pharmacy,,,,,,,,,,,,,,
1447246921,HUNT SILVER LAKE DRUG INC,1510 N BROADWAY,,ROCHESTER,MN,559064146,,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1881680205,PIPESTONE COUNT MEDICAL CENTER AND ASHTON CARE CENTER,916 4TH AVE SW,,PIPESTONE,MN,561641890,5078255811,Skilled Nursing Facility,,,,,,,,,,,,,,
1306832795,MADISON HEALTHCARE SERVICES,900 2ND AVE,,MADISON,MN,562561006,3205987536,Skilled Nursing Facility,,,,,,,,,,,,,,
1598751869,OUR LADY OF PEACE,2076 ST ANTHONY AVE,,ST PAUL,MN,551045028,6517895030,Home Health,,,,,,,,,,,,,,
1538155809,DIVINE PROVIDENCE COMMUNITY HOME,700 THIRD AVE NW,,SLEEPY EYE,MN,56085,5077943011,Skilled Nursing Facility,,,,,,,,,,,,,,
1497741607,THERAPEUTIC SERVICES AGENCY INC,220 RAILROAD ST SE,,PINE CITY,MN,550631540,3206297600,Counselor,Social Worker,Marriage & Family Therapist,,,,,,,,,,,,
1437145711,LAKELAND CHIROPRACTIC CLINIC,119 GRAYSTONE PLZ,STE 110,DETROIT LAKES,MN,565013034,2188472631,Chiropractor,,,,,,,,,,,,,,
1346236627,BENDER FAMILY CHIROPRACTIC PLLC,119 GRAYSTONE PLAZA,SUITE 110,DETROIT LAKES,MN,56501,2188472631,Chiropractor,,,,,,,,,,,,,,
1548256530,NEWTON H JOHNSON,80 FLORENCE DR,,EXCELSIOR,MN,553318538,9524708818,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1811983976,HIGHLAND MANOR INC.,1314 8TH NORTH ST,,NEW ULM,MN,560731554,5073592026,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1649266560,ST. JOHN LUTHERAN HOME,201 S COUNTY ROAD 5,,SPRINGFIELD,MN,560872102,5077233200,Skilled Nursing Facility,,,,,,,,,,,,,,
1871589523,FOUNDATION FOR RURAL HEALTH CARE,905 W 155TH ST,,BURNSVILLE,MN,553065405,9524357371,Skilled Nursing Facility,,,,,,,,,,,,,,
1598751240,PIPESTONE COUNTY MEDICAL CENTER,916 4TH AVE SW,,PIPESTONE,MN,561641890,5078255811,Critical Access,,,,,,,,,,,,,,
1184610974,MIDWAY MEDICAL CLINIC STEVEN P. RADJENOVICH D.O. LLC,119 30TH AVE W,,ALEXANDRIA,MN,563083433,3207636452,Family Medicine,,,,,,,,,,,,,,
1831185636,TRI-COUNTY HOSPITAL INC,PO BOX 306,106 MINNESOTA AVE W,SEBEKA,MN,564776004,2188375333,Rural Health,,,,,,,,,,,,,,
1134115942,TRI-COUNTY HOSPITAL INC.,214 1ST ST NW,PO BOX 67,BERTHA,MN,564371295,2189242250,Rural Health,,,,,,,,,,,,,,
1053307793,LUTHERAN BRETHREN RETIREMENT SERVICES INC,824 S SHERIDAN ST,,FERGUS FALLS,MN,565373022,2189987300,Skilled Nursing Facility,,,,,,,,,,,,,,
1184611899,FOLEY PHYSICAL REHAB INC.,400 BROADWAY AVE N,PO BOX 416,FOLEY,MN,563298794,3209684677,Physical Therapist,,,,,,,,,,,,,,
1578550190,MCLEOD COUNTY PUBLIC HEALTH,1805 FORD AVE N,SUITE 200,GLENCOE,MN,553361363,3208643185,Public Health or Welfare,,,,,,,,,,,,,,
1750378386,PRO PHARMACY II INC,102 5TH AVE S,,SOUTH ST PAUL,MN,550752332,6514554140,Pharmacy,,,,,,,,,,,,,,
1780671321,FAMILY EYE CLINIC AND CONTACT LENS CENTER,1160 WAYZATA BLVD E,,WAYZATA,MN,553911963,9524737505,Optometrist,,,,,,,,,,,,,,
1063409647,GLENWOOD VILLAGE CARE CENTER INC,719 2ND ST SE,,GLENWOOD,MN,563341810,3206345131,Skilled Nursing Facility,,,,,,,,,,,,,,
1962499566,CAMILIA ROSE COMPANY INC,11800 XEON BLVD NW,,COON RAPIDS,MN,554482061,7637558400,Skilled Nursing Facility,,,,,,,,,,,,,,
1073500427,CITY OF COTTONWOOD,86 W MAIN ST,P O BOX 106,COTTONWOOD,MN,562290106,5074236488,Land Transport,,,,,,,,,,,,,,
1750378295,BRAINERD LAKES SURGERY CENTER L L C,13114 ISLE DR,,BAXTER,MN,564258330,2188222400,Ambulatory Surgical,,,,,,,,,,,,,,
