0.40000,1073504809,COLUMBIA GORGE PHYSICAL THERAPY INC,2002 12TH ST,,HOOD RIVER,OR,970319543,5413861211,Physical Therapist,,,,,,,,,,,,,,
0.40000,1801887658,PORTLAND ADVENTIST MEDICAL CENTER,PO BOX 16800,,PORTLAND,OR,972920800,5032572500,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1326039827,TAKE CARE HEALTH SYSTEMS,2185 NW MAST PL,APARTMENT D,LINCOLN CITY,OR,973674001,5419948569,Point of Service,,,,,,,,,,,,,,
0.40000,1326039025,DARREN S HUDDLESTON DMD PC,1035 NE 6TH STREET,SUITE A,GRANTS PASS,OR,97526,5414768788,Dentist,General Practice,,,,,,,,,,,,,
0.40000,1386635936,JEFFERSON COUNTY EMERGENCY MEDICAL SERVICES DISTRICT,PO BOX 265,,MADRAS,OR,977410039,5414757476,Land Transport,,,,,,,,,,,,,,
0.40000,1477544617,JOSEPH A PARENT JR MD PC,PO BOX 8698,,PORTLAND,OR,972078698,5032411992,Specialist,,,,,,,,,,,,,,
0.40000,1396736518,WILLAMETTE GENERAL & COLON-RECTAL SURGERY PC,19875 SW 65TH AVE,SUITE 260,TUALATIN,OR,970628353,5036911743,Specialist,,,,,,,,,,,,,,
0.40000,1881685097,ONTRACK INC,221 W MAIN ST,,MEDFORD,OR,975012728,5417721777,Addiction (Substance Use Disorder),Counseling,Substance Abuse Rehabilitation Facility,Clinical,Marriage & Family Therapist,Substance Abuse Treatment - Children,,,,,,,,,
0.40000,1194706259,WOMEN'S HEALTHCARE ASSOCIATES,19250 SW 65TH AVE,SUITE 300,TUALATIN,OR,970627452,5036921242,Specialist,,,,,,,,,,,,,,
0.40000,1235110446,VALLEY OPTICIANS INC.,780 NW GARDEN VALLEY BLVD,PO BOX 970,ROSEBURG,OR,974706528,5416725400,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
0.40000,1154302214,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVE,,STAYTON,OR,973831485,5037692175,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1386625234,NATURAL CHILDBIRTH & FAMILY CLINIC,10360 NE WASCO ST,,PORTLAND,OR,972203927,5032528125,Birthing,,,,,,,,,,,,,,
0.40000,1194706044,RUUD'S HEARING AID SERVICE,29 SW DORION AVE,,PENDLETON,OR,978012121,5412763155,Hearing Instrument Specialist,,,,,,,,,,,,,,
0.40000,1730160540,OREGON OPEN MRI,2784 12TH ST SE,,SALEM,OR,973023159,8776309804,Magnetic Resonance Imaging,,,,,,,,,,,,,,
0.40000,1801877618,PUYALLUP OPEN IMAGING LLC,2784 12TH ST SE,,SALEM,OR,973023159,8776309804,Magnetic Resonance Imaging,,,,,,,,,,,,,,
0.40000,1598746307,JAMES D SCOTT MD PC,300 INDEPENDENCE LN,,ROSEBURG,OR,974709540,5416733259,Otolaryngology,,,,,,,,,,,,,,
0.40000,1609857374,DR. SAMANTHA STUART DC PC,11657 NE GLISAN ST,,PORTLAND,OR,97220,5032523560,Chiropractor,,,,,,,,,,,,,,
0.40000,1356322713,TAHANA WHITECROW FOUNDATION,2350 WALLACE RD NW,,SALEM,OR,973042127,5035850564,Addiction (Substance Use Disorder),,,,,,,,,,,,,,
0.40000,1447231840,TILLAMOOK MEDICAL ASSOCIATES LAB,980 3RD ST,SUITE 200,TILLAMOOK,OR,971419469,5038425546,Clinical Medical Laboratory,,,,,,,,,,,,,,
0.40000,1902888118,EAST PORTLAND OPTICAL SERVICE,PO BOX 22009,,MILWAUKIE,OR,972692009,5035572020,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
0.40000,1447232533,MEDICAL PARK PHARMACY,1813 W HARVARD AVE,SUITE 210,ROSEBURG,OR,974702752,5416721800,Community/Retail Pharmacy,,,,,,,,,,,,,,
0.40000,1447232434,MEDFORD FAMILY OPTICAL,815 E MAIN ST,,MEDFORD,OR,975047133,5417737420,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
0.40000,1871575225,NORTHWEST MEDICAL FOUNDATION OF TILLAMOOK,1000 3RD ST,,TILLAMOOK,OR,971413430,5038424444,,,,,,,,,,,,,,,
0.40000,1033191440,HIGH DESERT HOSPICE LLC,2210 SHALLOCK AVENUE,,KLAMATH FALLS,OR,976014290,5418821636,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1336122779,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,3500 HILYARD ST,,EUGENE,OR,974053867,6053623100,Home Health,,,,,,,,,,,,,,
0.40000,1578546826,MCKENZIE RIVER FOOT CLINIC LLC,911 COUNTRY CLUB RD,SUITE 200,EUGENE,OR,97401,5413458111,Podiatrist,,,,,,,,,,,,,,
0.40000,1396728689,KRISTINE J SPENCER,8890 SW HOLLY LN,SUITE B,WILSONVILLE,OR,970709773,5036827565,Physical Therapy,,,,,,,,,,,,,,
0.40000,1558344531,HEALING BRIDGE PHYSICAL THERAPY INC,20813 PENNY LN,,BEND,OR,977018750,5413187041,Physical Therapy,,,,,,,,,,,,,,
0.40000,1427031350,HAYDEN FAMILY DENTAL GROUP,1740 W 17TH AVE,,EUGENE,OR,974023619,5412428904,General Practice,,,,,,,,,,,,,,
0.40000,1194708743,B R WOLFE ENTERPRISES INC,PO BOX 238,945 W ORCHARD AVE,HERMISTON,OR,978380238,5415672356,Pharmacist,,,,,,,,,,,,,,
0.40000,1063495596,PHOENIX DOWNTOWN PHARMACY LLC,PO BOX 817,,PHOENIX,OR,975350817,5413011473,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1679556187,NEONATAL SPECIALISTS PC,3355 RIVERBEND DR,SUITE 220,SPRINGFIELD,OR,974778800,5416868790,Neonatal-Perinatal Medicine,,,,,,,,,,,,,,
0.40000,1417930934,COMPREHENSIVE CARE CENTER PC,857 MEDICAL CENTER DR NE,,SALEM,OR,973012752,5033750555,Internal Medicine,,,,,,,,,,,,,,
0.40000,1609850940,KATHLEEN S FINLEY,PO BOX 428,,SHADY COVE,OR,975390428,5418782022,Rural Health,,,,,,,,,,,,,,
0.40000,1427032770,BEAR CREEK CLINIC PC,PO BOX 550,,EAGLE POINT,OR,975240550,5418300333,Primary Care,,,,,,,,,,,,,,
0.40000,1053395392,WILLIAM M BAILEY MD,308 VILLA RD STE 114,,NEWBERG,OR,971321881,5035389431,Family Medicine,,,,,,,,,,,,,,
0.40000,1013991405,PAMELA MILLER PHD PC,321 W 4TH ST,,THE DALLES,OR,970581807,5412983294,Clinical,,,,,,,,,,,,,,
0.40000,1922082338,JENNIFER A SCOTT MD LLC,3000 NW STUCKI PL,STE 220,HILLSBORO,OR,971247107,5034398086,Psychiatry,,,,,,,,,,,,,,
0.40000,1659355865,KLAMATH BEHAVORIAL HEALTH AND WELLNESS,3314 VANDENBERG RD,,KLAMATH FALLS,OR,976033730,5418827291,Mental Health,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,
0.40000,1285618470,DENTAL DOC PC,11808 SE SUNNYSIDE RD,,CLACKAMAS,OR,970159308,5036981112,Dentist,,,,,,,,,,,,,,
0.40000,1518941525,TIMOTHY J TREIBLE MD PC,135 NE 102ND AVE,,PORTLAND,OR,972204167,5032555388,Orthopaedic Surgery,,,,,,,,,,,,,,
0.40000,1083698724,BAY OCEAN MEDICAL PC,1011 3RD ST,,TILLAMOOK,OR,971418292,5038427533,Clinic/Center,,,,,,,,,,,,,,
0.40000,1558346064,COLUMBIA GORGE MEDICAL CENTER PC,1750 12TH ST,,HOOD RIVER,OR,970311513,5413865070,Clinic/Center,,,,,,,,,,,,,,
0.40000,1841275393,DOCTORS CLINIC LLP,5050 SKYLINE VILLAGE LOOP S,,SALEM,OR,973069490,5033911110,Family Medicine,Internal Medicine,Surgery,,,,,,,,,,,,
0.40000,1003891581,SHEILA M MAURER,216 E MAIN ST,,ROGUE RIVER,OR,975379416,5415828899,Rural Health,,,,,,,,,,,,,,
0.40000,1790760908,PROGRESSIVE REHABILITATION ASSOCIATES LLC,1815 SW MARLOW AVE,SUITE 110,PORTLAND,OR,972255185,5032920765,Clinic/Center,,,,,,,,,,,,,,
0.40000,1265417174,OREGON CLINIC PC,PO BOX 5087 MAIL STOP 163,,PORTLAND,OR,97208,5039632801,Specialist,Obstetrics & Gynecology,Female Pelvic Medicine and Reconstructive Surgery,Gynecology,Obstetrics,,,,,,,,,,
0.40000,1326023268,THERAPEUTIC ASSOCIATES INC,16083 SW UPPER BOONES FERRY RD,STE 300,TIGARD,OR,972247736,8002198835,Physical Therapist,,,,,,,,,,,,,,
0.40000,1295710143,BEND PHYSICAL THERAPY ASSOCIATES,11481 SW HALL BLVD,SUITE 201,PORTLAND,OR,972238403,8002198836,Physical Therapist,Occupational Therapist,,,,,,,,,,,,,
0.40000,1851376669,TM COUNSELING & CONSULTING,920 SW FRAZER,SUITE #214,PENDLETON,OR,97801,5412761022,Mental Health (Including Community Mental Health Center),Rehabilitation - Substance Use Disorder,,,,,,,,,,,,,
0.40000,1013992841,PAUL EDWARD OKAMOTO,1730 NE 10TH AVE,,PORTLAND,OR,972124038,5032242225,Chiropractor,,,,,,,,,,,,,,
0.40000,1083690655,KEIZER VISION SOURCE PC,4350 CHERRY AVE NE,,KEIZER,OR,973034855,5033936060,Optometrist,,,,,,,,,,,,,,
0.40000,1356327803,CASCADE OCCUPATIONAL MEDICINE PHYSICIANS INC,PO BOX 1548,,LAKE OSWEGO,OR,970350748,5035941118,Physical Therapist,Occupational Medicine,,,,,,,,,,,,,
0.40000,1457337834,CENTRAL OREGON PEDIATRIC ASSOCIATES,2200 NE PROFESSIONAL CT,,BEND,OR,977016063,5413896313,Pediatrics,,,,,,,,,,,,,,
0.40000,1023094307,ROSEBURG CLINIC PC,2750 W HARVARD AVE,,ROSEBURG,OR,974712608,5416738988,Multi-Specialty,,,,,,,,,,,,,,
0.40000,1154307908,THERAPUTIC ASSOCIATES INC,16083 SW UPPER BOONES FERRY RD,STE. 300,TIGARD,OR,972247736,8002198835,Physical Therapist,Occupational Therapist,,,,,,,,,,,,,
0.40000,1407833924,TERRACE CORPORATION,8607 SE CAUSEY AVE,,HAPPY VALLEY,OR,970867579,5036544500,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1316924889,ALDERSON & ALDERSON LCSW PC,PO BOX 2166,,SALEM,OR,973082166,5035810808,Community/Behavioral Health,,,,,,,,,,,,,,
0.40000,1538146931,WILLAMETTE SURGERY CENTER PC,1445 STATE ST,,SALEM,OR,973014248,5033157738,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1790762102,OPTIONS THROUGH MOVEMENT LLC,143 E 12TH ALY,,EUGENE,OR,974013549,5413437996,Physical Therapist,,,,,,,,,,,,,,
0.40000,1699752899,UROLOGIC CONSULTANTS PC,9135 SW BARNES RD,SUITE 663,PORTLAND,OR,972256601,5032971078,Urology,,,,,,,,,,,,,,
0.40000,1417934886,PT NORTHWEST LLC,685 36TH AVE NE,,SALEM,OR,973014741,5035408701,Hearing and Speech,Physical Therapy,Occupational Medicine,,,,,,,,,,,,
0.40000,1629055702,PORTLAND HYPERTENSION & NEPHROLOGY CLINIC LLP,5314 NE IRVING ST,,PORTLAND,OR,972133158,5032841937,Nephrology,,,,,,,,,,,,,,
0.40000,1669459822,CITY OF EUGENE,1705 W 2ND AVE,,EUGENE,OR,974024177,5416827100,Land Transport,,,,,,,,,,,,,,
0.40000,1346227402,TILLAMOOK MEDICAL ASSOCIATES PC,980 3RD ST,SUITE 200,TILLAMOOK,OR,971419469,5038425546,Specialist,,,,,,,,,,,,,,
0.40000,1437137312,COUNSELING NORTHWEST,1016 COURT ST,,MEDFORD,OR,975015728,5417767601,Mental Health,,,,,,,,,,,,,,
0.40000,1932187358,TENSEGRITY PHYSICAL THERAPY,360 S GARDEN WAY STE 250,,EUGENE,OR,974018175,5413387088,Physical Therapist,,,,,,,,,,,,,,
0.40000,1225016561,BAY AREA HOSPITAL DISTRICT,1775 THOMPSON RD,,COOS BAY,OR,974202125,5412698124,Anesthesiology,General Acute Care Hospital,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,
0.40000,1730167982,SEQUOIA MENTAL HEALTH SERVICES INC,4585 SW 185TH AVE,,ALOHA,OR,970071557,5035919280,Addiction (Substance Use Disorder),Community/Behavioral Health,Community Based Residential Treatment Facility - Mental Illness,,,,,,,,,,,,
0.40000,1952389918,UNITED STATES COAST GUARD,2185 SE 12TH PL,,WARRENTON,OR,971469311,5038616240,Technician - Other,,,,,,,,,,,,,,
0.40000,1336128321,URGENT CARE NW GRESHAM PC,PO BOX 647,,GRESHAM,OR,970300167,5036665050,Urgent Care,,,,,,,,,,,,,,
0.40000,1639158611,WILLAMETTE VALLEY FOOT & ANKLE CENTER PC,212 NE NORTON LN,,MCMINNVILLE,OR,971288470,5034350130,Podiatric,,,,,,,,,,,,,,
0.40000,1770562670,COUNTY OF HARNEY,415 N FAIRVIEW AVE,,BURNS,OR,977201417,5415738360,Home Health,Hospice Care - Community Based,,,,,,,,,,,,,
0.40000,1023098118,PROVIDENCE HEALTH SYSTEM OREGON,13007 NE GLISAN ST,,PORTLAND,OR,972302545,5032156556,Multi-Specialty,,,,,,,,,,,,,,
0.40000,1386624351,FIRE INC,PO BOX 356,,MILTON FREEWATER,OR,978620356,5419387146,Ambulance,,,,,,,,,,,,,,
0.40000,1013997873,SPECIALTY SURGERY PC,5050 NE HOYT ST,STE 511,PORTLAND,OR,97213,5032320942,Surgery,,,,,,,,,,,,,,
0.40000,1235119983,STERLING FOOT & ANKLE CTR PC,1127 CEDAR RIDGE DR,,EUGENE,OR,974011916,9705712547,Foot Surgery,,,,,,,,,,,,,,
0.40000,1699745794,MID-COLUMBIA CENTER FOR LIVING,419 E 7TH ST,ANNEX A,THE DALLES,OR,970582676,5412965452,Addiction (Substance Use Disorder),Mental Health,Social Worker,Clinical,Mental Health (Including Community Mental Health Center),,,,,,,,,,
0.40000,1184694317,DENTISTRY FOR CHILDREN AT AMBERGLEN,2380 NW AMBERBROOK DR,,HILLSBORO,OR,970066952,5036418800,Pediatric Dentistry,,,,,,,,,,,,,,
0.40000,1396716627,PACIFIC DIGESTIVE ASSOCIATES,15775 SE 82ND DR,,CLACKAMAS,OR,970158551,5037229155,Gastroenterology,,,,,,,,,,,,,,
0.40000,1861464034,THE RADIOLOGY GROUP PC,PO BOX 25184,,PORTLAND,OR,972980184,5032929108,Specialist,,,,,,,,,,,,,,
0.40000,1649242819,TANASBOURNE RADIOLOGY,PO BOX 25184,,PORTLAND,OR,972980184,5032929108,Specialist,,,,,,,,,,,,,,
0.40000,1275505448,CENTER FOR MEDICAL IMAGING LLC,PO BOX 25278,,PORTLAND,OR,972980278,5032929108,Specialist,Diagnostic Radiology,,,,,,,,,,,,,
0.40000,1013989854,ONCOLOGY ASSOCIATES OF OREGON P C,520 COUNTRY CLUB PKWY,,EUGENE,OR,974016036,5416835001,Hematology & Oncology,Gynecologic Oncology,Radiation Oncology,,,,,,,,,,,,
0.40000,1083686554,SELLWOOD MEDICAL CLINIC,8332 SE 13TH AVE,,PORTLAND,OR,972027102,5035959300,Family Medicine,Cardiovascular Disease,Physician Assistant,,,,,,,,,,,,
0.40000,1881667160,JABEKA INC.,65 DIVISION AVE,SUITE E,EUGENE,OR,974042485,5416891115,Optometrist,,,,,,,,,,,,,,
0.40000,1508839929,MICHAEL T DRYDEN DDS PC,911 COUNTRY CLUB RD,STE 140,EUGENE,OR,97401,5414840470,Endodontics,,,,,,,,,,,,,,
0.40000,1518930643,REDMOND FIRE & RESCUE,341 NW DOGWOOD AVE,,REDMOND,OR,977561671,5415045000,Land Transport,,,,,,,,,,,,,,
0.40000,1447223466,NORTHWESTERN NEUROLOGICAL ASSOC PC,501 N GRAHAM ST,SUITE 545,PORTLAND,OR,972271654,5032885151,Neurological Surgery,Physician Assistant,,,,,,,,,,,,,
0.40000,1689647372,ZOOMCARE PC,19075 NW TANASBOURNE DRIVE,STE 200,HILLSBORO,OR,97124,5036848252,Internal Medicine,,,,,,,,,,,,,,
0.40000,1922072487,EASTER SEALS OREGON,5757 SW MACADAM AVE,,PORTLAND,OR,972393765,5032285108,Adolescent and Children Mental Health,Rehabilitation,,,,,,,,,,,,,
0.40000,1477527786,OREGON ANESTHESIOLOGY GROUP PC,PO BOX 2040,,PORTLAND,OR,972082040,5032999906,Anesthesiology,Addiction Medicine,Critical Care Medicine,Pain Medicine,,,,,,,,,,,
0.40000,1083688402,OREGON ADVANCED IMAGING LLC,PO BOX 1527,,MEDFORD,OR,975010114,5417738661,Computed Tomography,Magnetic Resonance Imaging,Nuclear Medicine Technology,,,,,,,,,,,,
