1487657425,KING'S MANAGEMENT & LEASING LLC,1894 GEORGETOWN RD,,HUDSON,OH,442364058,3305281828,Physiological Laboratory,,,,,,,,,,,,,,
1174521645,SOUTHWEST OHIO OB/GYN INC,20 S BREIEL BLVD,,MIDDLETOWN,OH,450445155,5134241654,Obstetrics & Gynecology,,,,,,,,,,,,,,
1770581241,EAST INDIANA ANESTHESIA GROUP P.C.,200 NORTHLAND BLVD FL 1,,CINCINNATI,OH,452463604,5136724128,Anesthesiology,,,,,,,,,,,,,,
1194723676,QUEEN CITY SPORTS MEDICINE AND ORTHOPEDICS,3950 RED BANK RD,,CINCINNATI,OH,452273429,5135611111,Orthopaedic Surgery,,,,,,,,,,,,,,
1356349930,GEORGE N GLOSIK ROBERT J GLOSIK,7305 BROADVIEW RD.,,SEVEN HILLS,OH,441314442,2166427373,Optometrist,,,,,,,,,,,,,,
1285632836,FAMILY HEALTH SERVICES OF DARKE COUNTY,5735 MEEKER RD,,GREENVILLE,OH,453311180,9375482953,Community Health,,,,,,,,,,,,,,
1356349948,HANCO AMBULANCE INC.,417 6TH ST,,FINDLAY,OH,458405146,4194223838,Land Transport,,,,,,,,,,,,,,
1699773283,3 G OPERATING COMPANY LLC,1919 BISHOP RD,,WICKLIFFE,OH,440922518,4409449400,Skilled Nursing Facility,,,,,,,,,,,,,,
1023016532,ADVANCED IMAGING ASSOCIATES PSC,PO BOX 633638,,CINCINNATI,OH,452633638,8662870542,Diagnostic Radiology,,,,,,,,,,,,,,
1124026638,MARION HEALTH SYSTEMS LLC,1050 DELAWARE AVE,,MARION,OH,433026416,7403838000,Ambulatory Surgical,,,,,,,,,,,,,,
1639177157,DRS. CHASE & ROBINSON INC.,PO BOX 710964,,COLUMBUS,OH,432710964,8662873268,Diagnostic Radiology,,,,,,,,,,,,,,
1942208475,DENRIC WESTERVILLE LLC,PO BOX 633849,,CINCINNATI,OH,452633849,8662873726,Diagnostic Radiology,,,,,,,,,,,,,,
1487652913,DENRIC COLUMBUS EAST LLC,PO BOX 633849,,CINCINNATI,OH,452633849,8662873726,Diagnostic Radiology,,,,,,,,,,,,,,
1063410504,SKILLED CARE PHARMACY LLC,6175 HI TEK CT,,MASON,OH,450402603,5134597455,Long Term Care Pharmacy,,,,,,,,,,,,,,
1720086143,BASEDOW FAMILY CLINIC INC,2117 S 7TH ST,,IRONTON,OH,456382538,7405323100,Family Medicine,,,,,,,,,,,,,,
1700884160,DIAGNOSTIC RADIOLOGY INCORPORATED,PO BOX 711919,,CINCINNATI,OH,452710001,8662865884,Diagnostic Radiology,,,,,,,,,,,,,,
1871591230,THE PATRICIAN INC.,1026 PEARL RD,SUITE #5,BRUNSWICK,OH,442122516,3302258054,Skilled Nursing Facility,,,,,,,,,,,,,,
1861490245,ATHENIAN ASSISTED LIVING CENTER,1026 PEARL RD,SUITE #5,BRUNSWICK,OH,442122516,3302258054,Assisted Living Facility,,,,,,,,,,,,,,
1538167978,VALLEY SURGICAL CENTER LTD,2323 SUNSET BLVD,,STEUBENVILLE,OH,439522433,7402640145,Ambulatory Surgical,,,,,,,,,,,,,,
1508864869,DAYNA'S HOMECARE CO,3709 W 140TH ST,,CLEVELAND,OH,441113344,,Home Health,,,,,,,,,,,,,,
1407854771,THE TOLEDO HOSPITAL,PO BOX 630253,,CINCINNATI,OH,452630253,4192914000,General Acute Care Hospital,Clinical Medical Laboratory,,,,,,,,,,,,,
1144228354,KENTON COMMUNITY VOLUTNEER FIRE DEPARTMENT INC,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,Land Transport,,,,,,,,,,,,,
1912905167,HERITAGESPRING HEALTH CARE CENTER,390 WARDS CORNER RD,,LOVELAND,OH,451406969,5139434000,Skilled Nursing Facility,,,,,,,,,,,,,,
1972501112,COLLEGE PARK INC,380 BROWNS LN,SUITE 7,COSHOCTON,OH,438122073,7406234607,Home Health,,,,,,,,,,,,,,
1962400044,COA ASC OF FRANKLIN COUNTY LLC,5965 E BROAD ST,SUITE 460,COLUMBUS,OH,432131562,6147514080,Ambulatory Surgical,,,,,,,,,,,,,,
1528066602,UROLOGIC PHYSICIANS & SURGEONS INC.,2145 N FAIRFIELD RD,SUITE B,BEAVERCREEK,OH,454312580,9374297352,Urology,,,,,,,,,,,,,,
1386642346,POINT PLEASANT FIRE PROTECTION DISTRICT,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Land Transport,,,,,,,,,,,,,,
1992703953,BUCKEYE DENTAL GROUP OF BACH LAMIELLE AND STANICH DDS LLC,7265 PORTAGE ST NW,SUITE A,MASSILLON,OH,446467826,3304989730,General Practice,,,,,,,,,,,,,,
1346248341,SEELEY MEDICAL OXYGEN CO OF ANDOVER,104 PARKER DR,,ANDOVER,OH,440039481,4402936600,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1174521199,THREE RIVERS NURSING AND REHAB CENTER,7800 JANDARACRES DR,,CINCINNATI,OH,452482032,5139410787,Skilled Nursing Facility,,,,,,,,,,,,,,
1447258421,CITY OF LUDLOW,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,,,,,,,,,,,,,,
1669470688,SL SEASONS LLC,7300 DEARWESTER DR,,CINCINNATI,OH,452366119,5139849400,Skilled Nursing Facility,,,,,,,,,,,,,,
1841298734,OHIO IMAGING LLC,1065 DELAWARE AVE,,MARION,OH,43302,7402233456,Clinic/Center,,,,,,,,,,,,,,
1477551372,CITY OF COVINGTON,1105 SCHROCK RD,SUITE 610,COLUMBUS,OH,432291158,8889872083,Ambulance,,,,,,,,,,,,,,
1235137134,BURLINGTON FIRE PROTECTION DISTRICT,PO BOX 621005,,CINCINNATI,OH,452621005,8009621484,Ambulance,,,,,,,,,,,,,,
1336147248,FIRE DEPARTMENT OF BELLEVUE DAYTON,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,,,,,,,,,,,,,,
1780683532,CITY OF FORT MITCHELL OFFICE OF TREASURER,1105 SCHROCK RD,SUITE 610,COLUMBUS,OH,432291146,6149872006,Ambulance,,,,,,,,,,,,,,
1780683573,COMMUNITY AND RURAL HEALTH SERVICES,410 BIRCHARD AVE,,FREMONT,OH,434202967,4193348943,Federally Qualified Health Center (FQHC),Rural Health,,,,,,,,,,,,,
1942208731,MARION GENERAL HOSPITAL REHAB,1000 MCKINLEY PARK DR,,MARION,OH,433026399,7403838515,Rehabilitation Unit,,,,,,,,,,,,,,
1215936075,UPPER SANDUSKY MEDICAL ASSOC INC,777 N SANDUSKY AVE,,UPPER SANDUSKY,OH,433511075,4192942375,General Practice,,,,,,,,,,,,,,
1851390611,CITY OF FLORENCE KY,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,,,,,,,,,,,,,,
1558360313,ELSMERE FIRE PROTECTION DISTRICT,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,,,,,,,,,,,,,,
1013915875,ALLIED CHIROPRACTIC LLC,1320 E STATE ST,SUITE 8,FREMONT,OH,434204365,4193326840,Chiropractor,,,,,,,,,,,,,,
1619975471,TRANSITIONS COUNSELING LLC,230 NORTH SANDUSKY STREET,,DELAWARE,OH,43015,7403638370,Mental Health,,,,,,,,,,,,,,
1235138074,CITY OF ERLANGER,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,,,,,,,,,,,,,,
1144229980,CITY OF CRESCENT SPRINGS KENTUCKY,1105 SCHROCK ROAD,SUITE 610,COLUMBUS,OH,432291158,6149872006,Ambulance,,,,,,,,,,,,,,
1598764334,CENTRAL CAMPBELL COUNTY FIRE DISTRICT,1105 SCHROCK RD,SUITE 610,COLUMBUS,OH,43229,8883172867,Ambulance,,,,,,,,,,,,,,
1407855240,ROCKY MOUNTAIN HOLDINGS LLC,PO BOX 713362,,CINCINNATI,OH,452713362,8004999495,Ambulance,Air Transport,Land Transport,,,,,,,,,,,,
1548269301,NEW CENTURY PHYSICIANS OF IOWA PC,4750 HEMPSTEAD STATION DR,,KETTERING,OH,454295164,8008750136,Emergency Medicine,,,,,,,,,,,,,,
1912906728,HATFIELD CHIROPRACTIC CLINIC INC,130 N MAIN ST,,MARYSVILLE,OH,430401106,9376444310,Chiropractor,,,,,,,,,,,,,,
1891794608,THE CIRCULATORY CENTER OF CLEVELAND,397 CHURCHILL HUBBARD RD,,YOUNGSTOWN,OH,445051375,3307596750,Family Medicine,,,,,,,,,,,,,,
1497754253,CITY OF FORT THOMAS OFFICE OF TREASURER,1105 SCHROCK RD,SUITE 610,COLUMBUS,OH,43229,8889878994,Ambulance,,,,,,,,,,,,,,
1063411833,NEW CENTURY PHYSICIANS OF NEBRASKA LLC,4750 HEMPSTEAD STATION DR,,KETTERING,OH,454295164,8008750136,Emergency Medicine,,,,,,,,,,,,,,
1598764391,CARDIOLOGY SPECIALISTS OF DAYTON INC.,4160 LITTLE YORK RD,STE. 20,DAYTON,OH,454145800,9374549527,Cardiovascular Disease,,,,,,,,,,,,,,
1245239052,THE CIRCULATORY CENTER OF OHIO,397 CHURCHILL HUBBARD RD,,YOUNGSTOWN,OH,445051375,3307596750,Family Medicine,,,,,,,,,,,,,,
1982603643,ORTHOWEST LTD,7255 OLD OAK BLVD,C405,MIDDLEBURG HEIGHTS,OH,441303329,4408165380,Durable Medical Equipment & Medical Supplies,Orthopaedic Surgery,,,,,,,,,,,,,
1285633974,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER SKILLED NURSING FACILITY,1341 CLARK ST,,CAMBRIDGE,OH,437259614,7404398000,,,,,,,,,,,,,,,
1467451179,MILL RUN CARE CENTER LIMITED,3863 TRUEMAN CT,,HILLIARD,OH,430262496,6143459500,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1336148949,INNOVATIVERX NORTH OHIO INC,5930 MAYFAIR RD,,NORTH CANTON,OH,447201549,8002740176,Durable Medical Equipment & Medical Supplies,Parenteral & Enteral Nutrition,Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,
1962401588,THE VISITING NURSE ASSOCIATION OF GREATER CINCINNATI AND NORTHERN KY,2400 READING RD,,CINCINNATI,OH,452021458,5133458000,Case Management,Home Health,,,,,,,,,,,,,
1689673295,INDEPENDENCE CARE COMMUNITY INC,1000 INDEPENDENCE RD.,,FOSTORIA,OH,44830,4194358505,Skilled Nursing Facility,,,,,,,,,,,,,,
1548269160,NEW ALBANY CARE CENTER LIMITED,3863 TRUEMAN CT,,HILLIARD,OH,430262496,6143459500,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1245239862,MACINTOSH COMPANY,3863 TRUEMAN CT,,HILLIARD,OH,430262496,6143459500,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1306845078,SURGERY & GYNECOLOGY INC,PO BOX 931287,,CLEVELAND,OH,441930004,6142941603,Obstetrics & Gynecology,Urology,,,,,,,,,,,,,
1770582488,AMBULATORY SURGERY CENTER OF NORTHERN OHIO INC,5252 MAYFIELD RD,SUITE 142,LYNDHURST,OH,441242408,4406468585,Endoscopy,,,,,,,,,,,,,,
1215936927,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW ST,ATTN: PROVIDER ENROLLMENT,MARIETTA,OH,457501635,7403746090,,,,,,,,,,,,,,,
1922007533,NEW CENTURY PHYSICIANS OF SOUTHERN ILLINOIS INC,4750 HEMPSTEAD STATION DR,,KETTERING,OH,454295164,8008750136,Emergency Medicine,,,,,,,,,,,,,,
1811996549,BERNSTEIN ALLERGY GROUP INC,8444 WINTON RD,,CINCINNATI,OH,452314927,5139310775,Allergy & Immunology,,,,,,,,,,,,,,
1144229899,GREATER CINCINNATI CARDIOVASCULAR CONSULTANTS,2123 AUBURN AVENUE,SUITE 624,CINCINNATI,OH,452192906,5137514222,Cardiovascular Disease,,,,,,,,,,,,,,
1427057074,OXFORD RADIOLOGY INC,PO BOX 729,,OXFORD,OH,450560729,5139658041,Specialist,,,,,,,,,,,,,,
1508865155,NORTHEAST RADIOLOGY INC,PO BOX 42468,,CINCINNATI,OH,452420468,5139658041,Specialist,,,,,,,,,,,,,,
1154320711,IJ-JENEIL INC,4630 RICHMOND RD,SUITE 265,CLEVELAND,OH,441285965,2168312048,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1538168083,MIAMI VALLEY CARDIOLOGISTS INC.,122 WYOMING ST,,DAYTON,OH,454092731,9372234461,Cardiovascular Disease,,,,,,,,,,,,,,
1245239706,CONSTANCE CARE HOME HEALTHCARE,774 N COURT ST,,CIRCLEVILLE,OH,431131262,7404778689,Home Health,,,,,,,,,,,,,,
1578562047,LIFESTAR AMBULANCE INC.,1402 LAGRANGE ST,,TOLEDO,OH,436082928,4192456210,Land Transport,,,,,,,,,,,,,,
1033118526,LIMA EMERGENCY PHYSICIANS INC,4750 HEMPSTEAD STATION DR,,KETTERING,OH,454295164,8008750136,Emergency Medicine,,,,,,,,,,,,,,
1558360115,CITY OF NEWPORT OFFICE OF TREASURER,1105 SCHROCK RD,SUITE 610,COLUMBUS,OH,432291158,8883344246,Land Transport,,,,,,,,,,,,,,
1114926714,ENDOSCOPY CENTER OF DAYTON LTD,4200 INDIAN RIPPLE RD,,BEAVERCREEK,OH,454403248,9373205050,Ambulatory Surgical,,,,,,,,,,,,,,
1194724690,ENDOSCOPY CENTER OF DAYTON NORTH LLC,75 SYLVANIA DR,,DAYTON,OH,454403237,9373205050,Ambulatory Surgical,,,,,,,,,,,,,,
1447259734,R & F INC,1133 CORPORATE DR,SUITE B,HOLLAND,OH,435287405,4198829870,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,,
1235138553,CITY OF EDGEWOOD KENTUCKY,10361 SPARTAN DR,,CINCINNATI,OH,452151220,8009621484,Ambulance,,,,,,,,,,,,,,
1811996135,RADIOLOGY CONSULTANTS INC,250 DEBARTOLO PL,#B,YOUNGSTOWN,OH,445127004,4129375726,Diagnostic Radiology,,,,,,,,,,,,,,
1386643617,WOOD COUNTY AUDITOR,1965 E GYPSY LANE RD,,BOWLING GREEN,OH,434029396,4193538411,Skilled Nursing Facility,,,,,,,,,,,,,,
1669471009,CENTRAL OHIO ORTHOTIC & PROSTHETIC CTR INC,3059 E MOUND ST,,COLUMBUS,OH,432092665,6142314256,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1134128515,SURESH M DASANI MD INC,2755 SHORELAND AVE,,TOLEDO,OH,436111177,4197267070,Geriatric Medicine,,,,,,,,,,,,,,
1639178825,AMHERST HOSPITAL ASSOCIATION,254 CLEVELAND AVE,,AMHERST,OH,440011620,4409886000,General Acute Care Hospital,,,,,,,,,,,,,,
1841299039,EMH REGIONAL MEDICAL CENTER,630 E RIVER ST,,ELYRIA,OH,440355902,4403297500,General Acute Care Hospital,,,,,,,,,,,,,,
1366441586,CENTRAL OHIO ANESTHESIA INC,P O BOX 711052,,CINCINNATI,OH,452710001,6144578180,Anesthesiology,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,
1588663793,DAVID PHARMACY LLC,1518 E MAIN ST,,LANCASTER,OH,431303435,7403040658,Community/Retail Pharmacy,,,,,,,,,,,,,,
1952300113,ST. JOSEPH CARE CENTER,2308 RENO DR,,LOUISVILLE,OH,446419083,3308755562,Assisted Living Facility,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,
1487653457,THE GOOD SHEPHERD HOME FOR THE AGED,622 CENTER ST,,ASHLAND,OH,448053343,4192893523,Skilled Nursing Facility,,,,,,,,,,,,,,
