0.40000,1235122086,PASADENA NECK AND BACK PAIN CENTER LLC,8096 EDWIN RAYNOR BLVD STE A, ,PASADENA,MD,211226837,4103600014,Chiropractor, , , , , , , , , , , , , , 
0.40000,1023001641,SPECTOR & KRUPPS DDS,1220B E JOPPA RD,STE 314,TOWSON,MD,212865813,4105837600,Oral & Maxillofacial Surgery, , , , , , , , , , , , , , 
0.40000,1548253040,MD EYECARE LLC,8625 PLEASANT PLAINS RD, ,TOWSON,MD,212862352,4108285558,Optometrist,Ophthalmology, , , , , , , , , , , , , 
0.40000,1518951995,MARYLAND SPORTSCARE & REHAB LLC,501 FAIRMOUNT AVE,STE 302,TOWSON,MD,212865457,4109278768,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,Physical Therapy, , , , , , , , , , , 
0.40000,1063406395,DR JULIAN N SOBER PA,420 CRAIN HWY S,SUITE #2,GLEN BURNIE,MD,210613657,4107684300,Podiatrist, , , , , , , , , , , , , , 
0.40000,1831183169,PRINCESS ANNE FAMILY PRACTICE,30434 MOUNT VERNON RD, ,PRINCESS ANNE,MD,218531400,4106510350,Family Medicine, , , , , , , , , , , , , , 
0.40000,1558355644,LEE HALLER MD PC,9800 FALLS RD,STE 2,POTOMAC,MD,208543999,3019835211,Psychiatry, , , , , , , , , , , , , , 
0.40000,1073507117,MONTGOMERY OTOLARYNGOLOGY CONSULTANTS,19211 MONTGOMERY VILLAGE AVE,#B-23,GAITHERSBURG,MD,208865028,3019636334,Otolaryngology, , , , , , , , , , , , , , 
0.40000,1558355206,ROSEWOOD CENTER,200 ROSEWOOD LN, ,OWINGS MILLS,MD,211173709,4109515300,Residential Treatment Facility - Mental Retardation and/or Developmental Disabilities, , , , , , , , , , , , , , 
0.40000,1972597425,TOTAL HEALTH CARE INC,1501 DIVISION ST, ,BALTIMORE,MD,212173121,4103838300,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1740275106,COMPTROLLER OF MARYLAND CENTRAL PAYROLL BUREAU,PO BOX 1722,COUNTRY CLUB ROAD SE,CUMBERLAND,MD,215011722,3017772405,Psychiatric Hospital, , , , , , , , , , , , , , 
0.40000,1790770998,VOSHELL'S PHARMACY,3350 WILKENS AVE, ,BALTIMORE,MD,212294600,4106441990,Pharmacy, , , , , , , , , , , , , , 
0.40000,1578558839,OM VIRISAAR PHARMACY INC,8186 LARK BROWN RD,STE 101,ELKRIDGE,MD,21075,4436209990,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1134114507,SURESH C GUPTA MD PA,3503 PERRY ST, ,MOUNT RAINIER,MD,207122141,(301) 864-1133,Pulmonary Disease, , , , , , , , , , , , , , 
0.40000,1770578080,SIGNATURE HEALTHCARE INC.,10943 MCCORMICK RD, ,HUNT VALLEY,MD,210311401,4107710404, , , , , , , , , , , , , , , 
0.40000,1235124579,HEBREW HOME OF GREATER WASHTINGTON,6121 MONTROSE ROAD, ,ROCKVILLE,MD,208524803,3017708366,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1689669939,COLUMBIA CHEMISTS LLC,11055 LITTLE PATUXENT PKWY,SUITE L-5,COLUMBIA,MD,210442896,4109648444,Pharmacy, , , , , , , , , , , , , , 
0.40000,1356336622,CHANCELLOR CARE CENTER OF DELMAR,12904 BUCKEYE DR, ,DARNESTOWN,MD,208783532,3028463077,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1912992207,MYERS FAMILY DENTISTRY,211 WASHINGTON HEIGHTS MED CTR, ,WESTMINSTER,MD,211575632,4108488520,Dental, , , , , , , , , , , , , , 
0.40000,1992790034,SEVERN ANESTHESIA SERVICES,PO BOX 403, ,MILLERSVILLE,MD,211080403,2018042800,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1336134238,JOSEPH D. BRANDENBURG CENTER,10100 COUNTRY CLUB ROAD, ,CUMBERLAND,MD,215011722,3017772264,Residential Treatment Facility - Mental Retardation and/or Developmental Disabilities, , , , , , , , , , , , , , 
0.40000,1982699815,ASBURY PHYSICIAN SERVICES LLC,201 RUSSELL AVE, ,GAITHERSBURG,MD,208772801,3012164157,Dietitian - Registered,Dermatology,Family Medicine,Internal Medicine,Clinical Cardiac Electrophysiology,Orthopaedic Surgery,Physical Medicine & Rehabilitation,Podiatrist,Audiologist,Family, , , , , 
0.40000,1407841059,INTERACTIVE SOFTWARE IN MEDICINE INC,10700 CHARTER DRIVE,STE 200,COLUMBIA,MD,210443629,4107150108,Cardiovascular Disease, , , , , , , , , , , , , , 
0.40000,1336135821,J RICHARD LILLY MD ABFP CHTD,5804 BALTIMORE AVE, ,HYATTSVILLE,MD,207811623,3019277800,General Practice, , , , , , , , , , , , , , 
0.40000,1043206493,COLUMBIA HICKORY PHARMACY INC,10805 HICKORY RIDGE RD,SUITE 2,COLUMBIA,MD,210443626,4109646409,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy, , , , , , , , , , , , 
0.40000,1821084112,MIDATLANTIC CARDIOVASCULAR ASSOCIATES PA,1838 GREENE TREE RD,SUITE 150-LL,BALTIMORE,MD,212086391,4106029262,Cardiovascular Disease,Clinical Cardiac Electrophysiology,Interventional Cardiology,Thoracic Surgery (Cardiothoracic Vascular Surgery), , , , , , , , , , , 
0.40000,1497741524,BRINTON WOODS HEALTH CARE CENTER LLC,9515 DEERECO RD,SUITE 407,TIMONIUM,MD,210932116,4105604925,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1770579633,DR BAIG LLC,4255 ALTAMONT PL,STE 203,WHITE PLAINS,MD,206953024,3016389505,Family Medicine, , , , , , , , , , , , , , 
0.40000,1265428148,HOWARD COUNTY PHYSICAL THERAPY SPORTS REHABILITATION,6011 UNIVERSITY BLVD,SUITE 120,ELLICOTT CITY,MD,210436074,4102030391,Physical Medicine & Rehabilitation, , , , , , , , , , , , , , 
0.40000,1144216052,MID-ATLANTIC ORTHOPAEDIC SPECIALISTS PC,1120A PROFESSIONAL CT, ,HAGERSTOWN,MD,217405852,3017397900,Orthopaedic Surgery, , , , , , , , , , , , , , 
0.40000,1295722932,STEVEN LACHER MD PA,1300 YORK RD,SUITE 190,LUTHERVILLE,MD,210936016,4103210882,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1558358291,LACHER AMBULATORY SURGICAL CENTER,7505 OSLER DR,SUITE 202,TOWSON,MD,212047736,4103210882,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1033106547,CLINICAL SOCIAL WORKERS INC,5206 MARLYN DR, ,BETHESDA,MD,208161949,3012298126,Clinical, , , , , , , , , , , , , , 
0.40000,1528055985,WESTERN MD PHARMACEUTICAL SERVICES,25 N CANNON AVE, ,HAGERSTOWN,MD,217404918,3017915220,Pharmacist,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , 
0.40000,1588651996,DENNETT ROAD MANOR INC,1113 MARY DR, ,OAKLAND,MD,215501428,3013348700,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1942297429,BALTIMORE CITY HEALTH DEPARTMENT,4 S FREDERICK ST,3RD FLOOR,BALTIMORE,MD,212024028,4103963048, , , , , , , , , , , , , , , 
0.40000,1316934680,THI OF PENNSYLVANIA AT GREENERY OF CANONSBURG LLC,920 RIDGEBROOK RD, ,SPARKS,MD,211529390,4107731000,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1184611469,COMMUNITY COUNSELING ASSOC,10774 HICKORY RIDGE RD, ,COLUMBIA,MD,21044,4109927288,Mental Health, , , , , , , , , , , , , , 
0.40000,1144217423,FREDERICK COUNTY MARYLAND,1900 ROSEMONT AVE, ,FREDERICK,MD,217028249,2407729200,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1841287034,GREATER BALTIMORE PROSTHODONTICS PA,110 WEST RD,SUITE 200,TOWSON,MD,212042316,4102960136,General Practice,Prosthodontics, , , , , , , , , , , , , 
0.40000,1275520223,ASBURY SOLOMONS INC.,11100 ASBURY CIR, ,SOLOMONS,MD,206883004,4103943000,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1518954312,SURGICAL ASSOCIATES CHARTERED,5801 ALLENTOWN RD,SUITE 502,CAMP SPRINGS,MD,207464563,2404271630,Surgery,Vascular Surgery,Thoracic Surgery (Cardiothoracic Vascular Surgery),Podiatrist,Durable Medical Equipment & Medical Supplies, , , , , , , , , , 
0.40000,1942297791,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,2434 W BELVEDERE AVE, ,BALTIMORE,MD,212155202,4106012246,Chronic Disease Hospital, , , , , , , , , , , , , , 
0.40000,1760479521,EGLE NURSING HOME MANAGEMENT INC,57 JACKSON ST, ,LONACONING,MD,215391307,3014635451,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1417944299,LONGMEADOW EYECARE INCORPORATED,1545 POTOMAC AVE, ,HAGERSTOWN,MD,217422930,3017973030,Optometrist,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , 
0.40000,1750379566,PRIMARY CARE CENTER PA,344 UNIVERSITY BLVD W, ,SILVER SPRING,MD,209011965,3017540315,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1801884507,EAST COAST AMBULANCE SERVICE LLC,9505 HARFORD RD, ,BALTIMORE,MD,212343112,4106632012,Land Transport, , , , , , , , , , , , , , 
0.40000,1922096544,HOSPITALITY HEALTH CARE SERVICES,10320 LITTLE PATUXENT PKWY,SUITE 804,COLUMBIA,MD,210443313,4109920400,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1891783312,AFFILIATED PODIARTRISTS PA,7402 YORK RD,#104,TOWSON,MD,212047532,4108252443,Podiatrist, , , , , , , , , , , , , , 
0.40000,1124016696,BALTIMORE WASHINGTON MEDICAL CENTER INC.,301 HOSPITAL DR, ,GLEN BURNIE,MD,210615803,4107874000,Critical Care Medicine,Endocrinology - Diabetes & Metabolism,Anatomic Pathology & Clinical Pathology,Radiation Oncology,Surgery,Hospitalist,General Acute Care Hospital,Medical,Surgical, , , , , , 
0.40000,1144218538,DAVID DRUGS INC,6110 OLD SILVER HILL RD, ,DISTRICT HEIGHTS,MD,207472111,3017357700,Pharmacy, , , , , , , , , , , , , , 
0.40000,1508854662,KESWICK MULTI-CARE CENTER INC.,700 W 40TH ST, ,BALTIMORE,MD,212112104,4102358860,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1669460754,LITTLE SISTERS OF THE POOR BALTIMORE INC,601 MAIDEN CHOICE LN,ST MARTINS HOME,BALTIMORE,MD,212283630,4107449367,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1750379905,HARRIS AND DEFLORA REHABILITATION INC,8202 PULASKI HWY, ,BALTIMORE,MD,212372825,4103914300,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1053309120,ATLANTIC GENERAL HOSPITAL CORP,9733 HEALTHWAY DR, ,BERLIN,MD,218111155,4106411100,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1083603914,FREDERICK COUNTY HEALTH DEPARTMENT,350 MONTEVUE LN, ,FREDERICK,MD,217028214,3016941029,Public Health or Welfare, , , , , , , , , , , , , , 
0.40000,1871582585,ST.JOSEPH'S NURSING HOME,1222 TUGWELL DR, ,CATONSVILLE,MD,212285847,4107470026,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1093704660,SURGICAL ANESTHESIA OF BOSSIER LLC,PO BOX 1510, ,GERMANTOWN,MD,208751510,3015154222,Anesthesiology,Pain Medicine, , , , , , , , , , , , , 
0.40000,1801885231,WESTCHESTER ANESTHESIA LLC,PO BOX 1510, ,GERMANTOWN,MD,208751510,3015154222,Anesthesiology,Pain Medicine, , , , , , , , , , , , , 
0.40000,1538158977,CHEVY CHASE ANESTHESIA LLC,PO BOX 75737, ,BALTIMORE,MD,212755737,8007092705,Anesthesiology,Pain Medicine, , , , , , , , , , , , , 
0.40000,1154310340,INTRAMED INFUSION CENTER PA,7350 VAN DUSEN RD,SUITE 220,LAUREL,MD,207075268,3016048000,Infectious Disease, , , , , , , , , , , , , , 
0.40000,1073502241,MARVA HEALTH SERVICES LLC,440 LINDEN AVE, ,POCOMOKE CITY,MD,218511132,4109571447,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1023007275,FRIENDSVILLE PHARMACY UPHOLD LLC,PO BOX 127, ,FRIENDSVILLE,MD,215310127,3017465881,Pharmacy, , , , , , , , , , , , , , 
0.40000,1992794051,WILLOUGHBY BEACH PEDIATRICS P.A.,7001 JOHNNYCAKE RD,SUITE 101,WINDSOR MILL,MD,212442406,4107190063,Pediatrics, , , , , , , , , , , , , , 
0.40000,1538159595,SACRED HEART HOME,5805 QUEENS CHAPEL RD, ,HYATTSVILLE,MD,207823898,3012776500,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1154311017,ANNE ARUNDEL GASTROENTEROLOGY ASSOCIATES,171 DEFENSE HWY, ,ANNAPOLIS,MD,214017004,4105711524,Gastroenterology, , , , , , , , , , , , , , 
0.40000,1043200900,MARYLAND CENTER FOR DIGESTIVE HEALTH,171 DEFENSE HWY, ,ANNAPOLIS,MD,214017004,4105711524,Endoscopy, , , , , , , , , , , , , , 
0.40000,1962492710,E H SILVERSTEIN MD PA,4000 OLD COURT RD,SUITE 204,BALTIMORE,MD,212082800,4104155541,Dermatology, , , , , , , , , , , , , , 
0.40000,1669462156,NATURECARE RX AND COSMETICS INC,6483 BALTIMORE NATIONAL PIKE, ,CATONSVILLE,MD,212283904,4108699833,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1518957141,COMPTROLLER OF MARYLAND,351 DEERS HEAD HOSPITAL RD, ,SALISBURY,MD,218013201,4105434000,Chronic Disease Hospital, , , , , , , , , , , , , , 
0.40000,1205826948,MOSAM CARDIOVASCULAR SURGERY ASSOCIATES LLC,6510 KENILWORTH AVE,#2500,RIVERDALE,MD,207371339,3016182089,Thoracic Surgery (Cardiothoracic Vascular Surgery), , , , , , , , , , , , , , 
0.40000,1043200652,SOUTHERN MARYLAND HOME HEALTH SERVICES INC.,10403 HOSPITAL DR,SUITE G-09,CLINTON,MD,207353134,3018563192,Home Health, , , , , , , , , , , , , , 
0.40000,1194715862,RICARDO L SCARTASCINI MD & PAUL D ROGERS MD PA,7309 HANOVER PKWY, ,GREENBELT,MD,207702032,3019820657,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1659361905,RUXTON HEALTHCARE II LLC,7 SUDBROOK LN, ,PIKESVILLE,MD,212084118,4104868771,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1588654701,SUBURBAN PASTORAL COUNSELING CLINIC INC,PO BOX 3274, ,CATONSVILLE,MD,212280274,4107190086,Professional,Social Worker,Clinical,Psychiatric/Mental Health - Adult, , , , , , , , , , , 
0.40000,1457341653,BEACHYS PHARMACY INC,PO BOX 189, ,GRANTSVILLE,MD,215360189,3018955177,Pharmacy, , , , , , , , , , , , , , 
0.40000,1659361947,ROBERTS HOME MEDICAL INC,20465 SENECA MEADOWS PKWY, ,GERMANTOWN,MD,208767005,3013530300,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1831189042,CALVERT COUNTY NURSING CENTER INC,85 HOSPITAL ROAD, ,PRINCE FREDERICK,MD,206784018,4105352300,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1063402121,RICA-BALTIMORE,605 S CHAPEL GATE LN, ,BALTIMORE,MD,212293906,4103687801,Residential Treatment Facility - Emotionally Disturbed Children, , , , , , , , , , , , , , 
0.40000,1619967726,JOHN P LYDON DPM,5620 SHIELDS DR, ,BETHESDA,MD,208173532,3015304181,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1801887880,STARR GATEWAY,6655 SYKESVILLE RD, ,SYKESVILLE,MD,217847966,4109707000,Psychiatric Hospital, , , , , , , , , , , , , , 
0.40000,1295726149,MILFORD MANOR CORPORATION,4204 OLD MILFORD MILL RD, ,PIKESVILLE,MD,212086031,4104861500,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1548251374,STATE OF MARYLAND - POTOMAC CENTER,1380 MARSHALL ST, ,HAGERSTOWN,MD,217403509,2403133550,Residential Treatment Facility - Mental Retardation and/or Developmental Disabilities, , , , , , , , , , , , , , 
0.40000,1326039132,PENINSULA PULMONARY ASSOC PA,100 EAST CARROLL ST,PRMC STATION #379,SALISBURY,MD,218015422,4105437722,Pulmonary Disease, , , , , , , , , , , , , , 
0.40000,1710978325,PRINCEGEORGE'SCOUNTYHEALTHDEPTMENT,1701 MCCORMICK DR,3003HOSIPTALDRIVE,LARGO,MD,207745329,3018837801,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1265423842,DR. CAMPS PEDIATRIC DENTAL CENTER,2415 MUSGROVE RD,SUITE 301,SILVER SPRING,MD,209045200,3019898994,Pediatric Dentistry, , , , , , , , , , , , , , 
0.40000,1205827664,FREDERICK CARDIOVASCULAR CARE PC,97 THOMAS JOHNSON DR,STE 100,FREDERICK,MD,217024379,3016823370,Cardiovascular Disease, , , , , , , , , , , , , , 
0.40000,1609867928,CHESAPEAKE ANESTHESIOLOGISTS INC.,PO BOX 791349, ,BALTIMORE,MD,212791349,7573124047,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1598756736,MARYLAND COMMUNITY HEALTH INITIATIVES,2410 PENNSYLVANIA AVE,SUITE 200,BALTIMORE,MD,212171722,4107282080,Rehabilitation - Substance Use Disorder, , , , , , , , , , , , , , 
0.40000,1467443622,EAST BALTIMORE QUALITY DENTAL,3701 EASTERN AVENUE, ,BALTIMORE,MD,21224,4103277639,Dentist, , , , , , , , , , , , , , 
0.40000,1417938671,PAGLINAUAN MEDICAL PRACTICE LLC,617 STEMMERS RUN RD,STE E,BALTIMORE,MD,212213334,4106878818,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1447231592,TREATMENT RESOURCES FOR YOUTH,2517 N CHARLES ST, ,BALTIMORE,MD,212184602,4103662123,Adolescent and Children Mental Health, , , , , , , , , , , , , , 
0.40000,1821079997,GERIATRIC MEDICAL ASSOCIATES,2434 W BELVEDERE AVE, ,BALTIMORE,MD,212155202,4106012246,Gerontology, , , , , , , , , , , , , , 
0.40000,1568443489,THERACOM,9717 KEY WEST AVE, ,ROCKVILLE,MD,208503982,3013374200,Pharmacy,Mail Order Pharmacy,Specialty Pharmacy, , , , , , , , , , , , 
0.40000,1740261692,CHARLES COUNTY NURSING HOME INC,10200 LAPLATA RD, ,LA PLATA,MD,206463245,3019341900,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1568443208,SOUTH BALTINORE C.A.P. INC.,1435 S HANOVER ST, ,BALTIMORE,MD,212304438,4107522475,Substance Abuse Rehabilitation Facility, , , , , , , , , , , , , , 
0.40000,1902887425,ASSOCIATED ANESTHESIOLOGY PRACTICE P.A.,1325 MOUNT HERMON RD,SUITE 14B,SALISBURY,MD,218045259,4107424401,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1942281423,CHRYSALIS HOUSE INC,1570 CROWNSVILLE RD, ,CROWNSVILLE,MD,210322306,4109746829,Substance Abuse Rehabilitation Facility, , , , , , , , , , , , , , 
0.40000,1558342899,SHORE SURGICAL GROUP PA,505 DUTCHMANS LN,BUILDING B,EASTON,MD,216014302,4108224553,Surgery, , , , , , , , , , , , , , 
0.40000,1285615690,TERRI L HILL MD PA,4785 DORSEY HALL DRIVE,SUITE 111,ELLICOTT CITY,MD,21042,4109929600,Plastic Surgery, , , , , , , , , , , , , , 
0.40000,1093796492,TRICO CORPORATION,PO BOX 826,TRICO CORPORATION,LEXINGTON PARK,MD,206530826,3018624961,Counselor, , , , , , , , , , , , , , 
0.40000,1396727681,NED S GREENBERG DDS PA,2100 EASTERN BLVD, ,BALTIMORE,MD,212204704,4106864646,Dental, , , , , , , , , , , , , , 
0.40000,1487636700,ALLEGANY COUNTY COMMISSIONERS,730 FURNACE ST, ,CUMBERLAND,MD,215021564,3017775941,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1942281266,MERITUS MEDICAL CENTER INC,11116 MEDICAL CAMPUS RD, ,HAGERSTOWN,MD,217426710,3017908000,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1790767952,COLLINGTON EPISCOPAL LIFE CARE COMMUNITY INC,10450 LOTTSFORD RD, ,MITCHELLVILLE,MD,207212734,3019259610,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
