0.40000,1306813266,RAJIV BUDDEN MD PC,3230 E FLAMINGO RD,334,LAS VEGAS,NV,891214320,7024548236,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1881661411,SOUTHWEST MEDICAL ASSOCIATES,PO BOX 15645, ,LAS VEGAS,NV,891145645,7022427786,Radiology, , , , , , , , , , , , , , 
0.40000,1063489516,S SAQIB AHMAD MD A PROFESSIONAL CORPORATION,9424 VALLEY HILLS AVE, ,LAS VEGAS,NV,891340151,7028699076,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1669449930,AMERICAN ANCILLARIES,4135 N RANCHO DR, ,LAS VEGAS,NV,891303411,7023684477,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1659348803,GNOYSKI HUYNH HUYNH REHABILITATION ASSOCIATES OF NEVADA,PO BOX 371418, ,LAS VEGAS,NV,891371418,7028695270,Physical Medicine & Rehabilitation, , , , , , , , , , , , , , 
0.40000,1639147051,NATHAN ADELSON HOSPICE INC,4141 SWENSON ST, ,LAS VEGAS,NV,891196718,7027330320,Hospice and Palliative Medicine,Hospice Care - Community Based, , , , , , , , , , , , , 
0.40000,1013985183,BROWN DENTAL OFFICE PC,803 S 7 STREET, ,LAS VEGAS,NV,89101,7023844721,Dental Public Health,General Practice, , , , , , , , , , , , , 
0.40000,1083683874,NEVADA FAMILY PRACTICE RESIDENCE PROGRAM,4000 E CHARLESTON BLVD,B-130,LAS VEGAS,NV,891046659,7029684038,Pharmacy, , , , , , , , , , , , , , 
0.40000,1063481463,UNIVERSAL HOME HEALTH INC,3187 S EASTERN AVE, ,LAS VEGAS,NV,891093308,7023155501,Custodial Care Facility, , , , , , , , , , , , , , 
0.40000,1437128741,COUNTY OF STOREY,PO BOX 603, ,VIRGINIA CITY,NV,894400603,7758470954,Ambulance, , , , , , , , , , , , , , 
0.40000,1548229610,OPTIMUM MEDICAL SUPPLY LLC,4161 S EASTERN AVE,STE B1,LAS VEGAS,NV,891195484,7027967772,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1598724528,NEW WORLD ASSOCIATES INC,3711 LILLO ST, ,LAS VEGAS,NV,891032016,7022219963,Home Health, , , , , , , , , , , , , , 
0.40000,1730148438,AHIMSA HEALTH CARE SERVICES INC,848 N RAINBOW BLVD,BOX 1640,LAS VEGAS,NV,891071103,5866772555,Home Health Aide, , , , , , , , , , , , , , 
0.40000,1003875873,WILDCREEK SURGERY CENTER,2285 GREEN VISTA DR, ,SPARKS,NV,894318532,7756741110,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1841259611,ALTA-ROSE SURGERY CENTER LLC,501 ROSE ST,SUITE 110,LAS VEGAS,NV,891064053,7023869906,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1851350367,MILLS PHARMACY,PO BOX 548,990 BROYLES RANCH ROAD,BATTLE MOUNTAIN,NV,898200548,7756352323,Pharmacy, , , , , , , , , , , , , , 
0.40000,1073573309,ROBERT M YEH MD PC,PO BOX 93838, ,LAS VEGAS,NV,891933838,7023090888,Gastroenterology,General Acute Care Hospital, , , , , , , , , , , , , 
0.40000,1255390589,CLARK COUNTY DEPARTMENT OF JUVENILE JUSTICE,601 N PECOS RD, ,LAS VEGAS,NV,891012408, ,Case Management, , , , , , , , , , , , , , 
0.40000,1881654093,GREATER VEGAS PERSONAL CARE,336 S JONES BLVD, ,LAS VEGAS,NV,891072623,7027358884,Exclusive Provider Organization, , , , , , , , , , , , , , 
0.40000,1083674246,VEGAS VALLEY PEROSNAL CARE,5016 ALTA DR, ,LAS VEGAS,NV,891073927,7028708855,Exclusive Provider Organization, , , , , , , , , , , , , , 
0.40000,1033179833,THE HOMESTEAD INCORPORATED,PO BOX 5129, ,FALLON,NV,894075129,7754282428,Assisted Living Facility, , , , , , , , , , , , , , 
0.40000,1568422335,DESERT MEDICAL EYE CENTER OPTICAL SHOP,4324 S EASTERN AVE,SUITE A,LAS VEGAS,NV,891196016,7027349585,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , , 
0.40000,1689634024,MINI-CARE SERVICES OF LAS VEGAS,3300 SIRIUS AVE,108,LAS VEGAS,NV,891027821,7023682411,Home Health, , , , , , , , , , , , , , 
0.40000,1831159359,ALWAYS THERE PERSONAL CARE OF NEVADA,3025 SHERIDAN ST,SUITE 100,LAS VEGAS,NV,891027899,7023851770,Point of Service, , , , , , , , , , , , , , 
0.40000,1548220189,NEVADA RETINA ASSOCIATES JARL C NIELSEN MD LTD,610 SIERRA ROSE DR, ,RENO,NV,895112072,7753567272,Ophthalmology, , , , , , , , , , , , , , 
0.40000,1265493530,UNIVERSITY MEDICAL CENTER,1524 PINTO LN, ,LAS VEGAS,NV,891064195,7023833642,Clinic/Center, , , , , , , , , , , , , , 
0.40000,1790746089,PRIMARY CARE PLUS FOUNDATION,235 W 6TH ST,THIRD FLOOR,RENO,NV,895034548,7757703930,Family Medicine, , , , , , , , , , , , , , 
0.40000,1588625883,SAINT MARYS HEALTHFIRST,235 W 6TH ST,SECOND FLOOR,RENO,NV,895034548,7757703930,Maternal & Fetal Medicine, , , , , , , , , , , , , , 
0.40000,1063473460,EDUCARE COMMUNITY LIVING CORP,3811 W CHARLESTON BLVD,210,LAS VEGAS,NV,891021846,7028800961,Intermediate Care Facility - Mental Illness, , , , , , , , , , , , , , 
0.40000,1932160959,REX GARN MABEY JR M.D. CHARTERED,2881 N TENAYA WAY, ,LAS VEGAS,NV,891280452,7022428800,Gynecology, , , , , , , , , , , , , , 
0.40000,1174584858,SELECT PHYSICAL THERAPY HOLDINGS INC,5380 S RAINBOW BLVD,STE 100,LAS VEGAS,NV,891181877,7028041085,Rehabilitation, , , , , , , , , , , , , , 
0.40000,1790746477,PR ACQUISITION CORPORATION,2650 N TENAYA WAY, ,LAS VEGAS,NV,891281102,7029523653,Rehabilitation, , , , , , , , , , , , , , 
0.40000,1104887942,SELECT PHYSICAL THERAPY OF LAS VEGAS LIMITED PARTNERSHIP,630 S RANCHO DR,STE D,LAS VEGAS,NV,891064873,7028782244,Rehabilitation, , , , , , , , , , , , , , 
0.40000,1356303713,CREEKSIDE HOME HEALTH CARE,3675 PECOS MCLEOD,SUITE #500,LAS VEGAS,NV,891213815,7026969229,Home Health, , , , , , , , , , , , , , 
0.40000,1124080411,PCAS OF NEVADA INC,1515 E TROPICANA AVE,SUITE 690,LAS VEGAS,NV,891196517,7026971200,Home Health, , , , , , , , , , , , , , 
0.40000,1982666947,DIABETES HEALTH CENTERS INC,2550 S RAINBOW BLVD,STE. E19,LAS VEGAS,NV,891465175,7022579713,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1124081757,GRGICH PC,PO BOX 939, ,PAHRUMP,NV,890410939,7757511349,Psychologist, , , , , , , , , , , , , , 
0.40000,1467415513,LAS VEGAS SURGICARE LTD,870 S RANCHO DR, ,LAS VEGAS,NV,891063810,7028702090,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1023071180,SAHARA OUTPATIENT SURGERY CENTER LTD,2401 PASEO DEL PRADO, ,LAS VEGAS,NV,891024363,7023627874,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1295798221,MARIA STELLA GAERLAN MD PC,PO BOX 28077, ,LAS VEGAS,NV,891262077,7028702213,Physical Medicine & Rehabilitation, , , , , , , , , , , , , , 
0.40000,1699738872,NORTHERN NEVADA AMBULATORY SURGICAL CENTER LLC,5411 KIETZKE LANE, ,RENO,NV,89511,7759540600,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1720042369,BRADLEY G. MAURER,2470 E. PEBBLE RD,#115,HENDERSON,NV,890747092,7023869997,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1689638538,ADVANCE ORAL AND MAXILLOFACIAL,1570 S RAINBOW BLVD, ,LAS VEGAS,NV,891462956,7022580085,Dental, , , , , , , , , , , , , , 
0.40000,1518921402,PAHRANAGAT VALLEY VOLUNTEER FIRE,PO BOX 540,534 N. HWY 93,ALAMO,NV,890010540,7757253774,Ambulance, , , , , , , , , , , , , , 
0.40000,1164487930,SUNSHINE VALLEY HEALTH CARE-WESLEY J. ROBERTSON M.D. PROF. CORP.,653 N TOWN CENTER DR,SUITE 106,LAS VEGAS,NV,891440514,7023633000,Pediatrics, , , , , , , , , , , , , , 
0.40000,1023073525,CARDIOVASCULAR CONSULTANTS LTD,PO BOX 98819, ,LAS VEGAS,NV,89193,6024943659,Medical Specialty,Non-Pharmacy Dispensing Site, , , , , , , , , , , , , 
0.40000,1376508705,CAMPUS PHARMACY IV,745 WEST MOANA LANE,SUITE 100,RENO,NV,895094940,7753343030,Pharmacist, , , , , , , , , , , , , , 
0.40000,1407811417,LAS VEGAS NEUROSURGERY ORTHOPAEDICS AND REHABILITATION LLP,501 S RANCHO DR,SUITE I67,LAS VEGAS,NV,891064862,7022434700,Internal Medicine,Neurological Surgery,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,Physical Medicine & Rehabilitation, , , , , , , , , , 
0.40000,1891751723,DENHAM ORTHOTICS AND FITNESS,601 WHITNEY RANCH DR,#C-17,HENDERSON,NV,890142642,7028986000,Orthotist,Prosthetist,Prosthetic/Orthotic Supplier, , , , , , , , , , , , 
0.40000,1376509182,CENTENNIAL HILLS OBGYN ASSOC,1815 E LAKE MEAD BLVD,STE 314,NORTH LAS VEGAS,NV,89030,7026490002,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1740246933,RAPPAPORT AND KIP LTD,6630 S MCCARRAN BLVD,A-4,RENO,NV,895096135,7758282880,Physical Therapy, , , , , , , , , , , , , , 
0.40000,1306802533,NEVADA PHYSICAL THERAPY INC,PO BOX 8440, ,RENO,NV,895078940,7757841999,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1942267901,COMMUNITY MEDICINE INC.,9811 W CHARLESTON BLVD STE 2-770, ,LAS VEGAS,NV,891177528,(702) 224-2525,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1861459646,RAGHVENDRA P SINGH DO,7557 MORNING BROOK DR, ,LAS VEGAS,NV,891312507,7027396800,Family Medicine, , , , , , , , , , , , , , 
0.40000,1841257391,REGIONAL EMERGENCY MEDICAL SERVICES AUTHORITY,450 EDISON WAY, ,RENO,NV,895024117,7758585700,Ambulance, , , , , , , , , , , , , , 
0.40000,1093772204,AGATA-VENGER PARTNERSHIP,3061 S. MARYLAND PARKWAY,SUITE #200,LAS VEGAS,NV,891096227,7027371948,Neurological Surgery, , , , , , , , , , , , , , 
0.40000,1649237876,PREMIER PHYSICAL THERAPY,2213 NORTH 5TH STEET,SUITE B,ELKO,NV,898012471,7757770901,Physical Therapy, , , , , , , , , , , , , , 
0.40000,1982662912,UNIVERSITY MEDICAL CENTER SO. NV,9320 W SAHARA AVE, ,LAS VEGAS,NV,891175351,7023833850,Urgent Care, , , , , , , , , , , , , , 
0.40000,1518925551,MEDICAL INDUSTRY SERVICES INC,8170 W SAHARA AVE,SUITE 104,LAS VEGAS,NV,891171981,7028915003,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1174581128,ROBERT C GUTIERREZ MD,3717 S ROSECREST CIR, ,LAS VEGAS,NV,891214937,7029404263,Hand Surgery, , , , , , , , , , , , , , 
0.40000,1366400335,VALLEY VIEW SURGERY CENTER LIMITED PARTNERSHIP,1330 S VALLEY VIEW BLVD, ,LAS VEGAS,NV,891021865,7028707101,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1801854708,HONOLULU VAMC,PO BOX 98078, ,LAS VEGAS,NV,891938078,8084330770,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1023076932,CHILDRENS ACUTE CARE PA,1333 N BUFFALO DR,STE 290,LAS VEGAS,NV,891283636,7023957095,Pediatric Emergency Medicine, , , , , , , , , , , , , , 
0.40000,1598723280,PALO ALTO VAMC,PO BOX 98076, ,LAS VEGAS,NV,891938076,9254557402,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1396703112,ROBERT TOLEDO DO LTD,98 W LAKE MEAD PKWY,SUITE 204,HENDERSON,NV,890157064,7029335544,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1255399952,LOMA LINDA VAMC,PO BOX 94345, ,LAS VEGAS,NV,891934345,9098257084,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1154389872,SANTA CLARITA CONVALESCENT,5600 SPRING MOUNTAIN RD,103,LAS VEGAS,NV,891468821,7028938962,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1689632358,CHILDREN'S ACUTE CARE PC,1333 N BUFFALO DR,STE 290,LAS VEGAS,NV,891283636,7023957095,Pediatric Critical Care Medicine, , , , , , , , , , , , , , 
0.40000,1750349056,MARTINEZ VAMC,PO BOX 98135, ,LAS VEGAS,NV,891938135,5302267555,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1801854328,PRESCOTT VAMC,PO BOX 95905, ,LAS VEGAS,NV,891935905,9284454860,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1346208592,RENO VAMC,PO BOX 98406, ,LAS VEGAS,NV,891938406,7753281278,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1306804588,PORTLAND VAMC,PO BOX 98034, ,LAS VEGAS,NV,891938034,5032208262,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1003874546,ROSEBURG VAMC,PO BOX 97814, ,LAS VEGAS,NV,891937814,5414401000,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1710945092,HENDERSON OB/GYN LLC,PO BOX 530124, ,HENDERSON,NV,890530124,7025686108,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1184682676,PHOENIX VAMC,PO BOX 96296, ,LAS VEGAS,NV,891936296,6022226427,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1912965658,LONG BEACH VAMC,PO BOX 95036, ,LAS VEGAS,NV,891935036,5628268000,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1134187693,SAN FRANCISCO VAMC,PO BOX 98175, ,LAS VEGAS,NV,891938175,4152214810,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1780632539,SONORAN MRI LLC,7455 W WASHINGTON AVE,# 120,LAS VEGAS,NV,891284337,7028046665,Radiology, , , , , , , , , , , , , , 
0.40000,1700834900,WHITE CITY VAMC,PO BOX 97673, ,LAS VEGAS,NV,891937673,5418262111,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1538117361,SOUTHWEST LAS VEGAS SLEEP CENTER,4830 W LONE MOUNTAIN RD, ,LAS VEGAS,NV,891302239,7027323200,Sleep Disorder Diagnostic, , , , , , , , , , , , , , 
0.40000,1902854516,COUNTY OF MINERAL,PO BOX 1095, ,HAWTHORNE,NV,894151095,7753530769,Land Transport, , , , , , , , , , , , , , 
0.40000,1801844527,MT GRANT GENERAL HOSPITAL,200 SOUTH A STREET,PO BOX 1510,HAWTHORNE,NV,894151510,7759452461,Critical Access, , , , , , , , , , , , , , 
0.40000,1215985858,ALLTIME HOME HEALTH PROVIDERS,1555 E FLAMINGO RD,SUITE 311,LAS VEGAS,NV,891195258,7027336767,Home Health, , , , , , , , , , , , , , 
0.40000,1871541334,INPATIENT PHYSICIANS NETWORK OF NEVADA,700 E WARM SPRINGS RD,#302,LAS VEGAS,NV,891194305,7022163350,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1922056415,LIFE CHANGE CENTER,1755 SULLIVAN LN, ,SPARKS,NV,894312815,7753557734,Addiction (Substance Use Disorder), , , , , , , , , , , , , , 
0.40000,1568410272,ENDOSCOPIC INSTITUTE OF NEVADA,PO BOX 50652, ,HENDERSON,NV,890160652,7026995622,Endoscopy, , , , , , , , , , , , , , 
0.40000,1437107752,PHILLIPS AND MILLER LTD,PO BOX 21609, ,CARSON CITY,NV,897211609,7758842455,Geriatric Medicine, , , , , , , , , , , , , , 
0.40000,1518915834,NEWPORT MRI A NEVADA LIMITED LIABILITY COMPANY,7140 SMOKE RANCH RD,STE. 150,LAS VEGAS,NV,891283157,7023208111,Magnetic Resonance Imaging,Magnetic Resonance Imaging (MRI), , , , , , , , , , , , , 
0.40000,1720037799,NORTH VISTA HOSPITAL INC,1409 E LAKE MEAD BLVD,ATTN: IASIS CORPORATE LEGAL DEPARTMENT,NORTH LAS VEGAS,NV,890307120,7026497711,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1770532822,CPAP CENTER OF NEVADA LLC,1069 SPOTTED BULL CT., ,HENDERSON,NV,89011,7757511322,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1457300451,DIAGNOSTIC HEALTH CORPORATION,2650 N TENAYA WAY, ,LAS VEGAS,NV,891281102,7029523640,Physiological Laboratory, , , , , , , , , , , , , , 
0.40000,1720037765,SHERIF W ABDOU MD APC,1776 E WARM SPRINGS RD,200,LAS VEGAS,NV,891194676,7029328547,Registered Nurse,Family Medicine,Internal Medicine, , , , , , , , , , , , 
0.40000,1265481105,SONORA ANESTHESIA SERVICES A MEDICAL GROUP INC,PO BOX 34120, ,RENO,NV,895334120,7757475050,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1952350712,A1 HEALTH CARE SERVICES,3885 S DECATURE BLVD SUITE1055, ,LAS VEGAS,NV,89103,7022484345,Home Health, , , , , , , , , , , , , , 
0.40000,1063461853,LAS VEGAS VAMC,PO BOX 94196, ,LAS VEGAS,NV,891934196,7026364040,Department of Veterans Affairs (VA) Pharmacy, , , , , , , , , , , , , , 
0.40000,1164472411,MOBILE MEDICAL SERVICES INC.,3441 W SAHARA AVE STE D5, ,LAS VEGAS,NV,891026060,7027331900,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1568411965,YARBRO LTD,2559 WIGWAM PKWY, ,HENDERSON,NV,890746230,7029823659,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1750331013,BRUCE E MULLEN A PROFESSIONAL CORPORATION,PO BOX 34120, ,RENO,NV,895334120,7757475050,Physical Medicine & Rehabilitation, , , , , , , , , , , , , , 
0.40000,1194775403,SPC CAPITAL LLC,1569 E FLAMINGO RD, ,LAS VEGAS,NV,891195131,7026330253,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1790734234,PATRICIAS ENTERPRISES,1240 W OWENS AVENUE,SUITE 6,LAS VEGAS,NV,891062452,7026484440,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1538119995,JAMES B GABROY MD INC,1535 W. WARM SPRINGS ROAD,SUITE 135,HENDERSON,NV,89014,7024503385,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1770533879,WELLSPRING ANESTHESIA ASSOCIATES,PO BOX 34120, ,RENO,NV,895334120,7757475050,Nurse Anesthetist - Certified Registered, , , , , , , , , , , , , , 
0.40000,1295785335,SIERRA ANESTHESAI ASSOCIATES,PO BOX 34120, ,RENO,NV,895334120,5594596000,Nurse Anesthetist - Certified Registered, , , , , , , , , , , , , , 
0.40000,1548210735,NORTH TAHOE RADIOLOGY MEDICAL GROUP INC,PO BOX 34120, ,RENO,NV,895334120,7757475050,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1780634550,SONIC IMAGING,6230 MCLEOD DRIVE,STE 140,LAS VEGAS,NV,891204049,7027362999,Radiology - Mobile, , , , , , , , , , , , , , 
0.40000,1619928876,GRANT P. ANDERSON M.D.,10467 DOUBLE R BLVD, ,RENO,NV,895218905,7758536390,Family Medicine, , , , , , , , , , , , , , 
0.40000,1396795969,ACOUSTIC IMAGING INC.,6230 MCLEOD DR,STE 140,LAS VEGAS,NV,891204049,7024359478,Radiology - Mobile, , , , , , , , , , , , , , 
