0.40000,1265433049,NEFFS VOLUNTEER FIRE DEPARTMENT,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Land Transport,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , 
0.40000,1184625956,COLERAIN VOLUNTEER FIRE COMPANY,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Land Transport, , , , , , , , , , , , , , 
0.40000,1467453175,VILLAGE OF POWHATAN POINT,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Land Transport, , , , , , , , , , , , , , 
0.40000,1144221870,CLEARVIEW VOLUNTEER FIRE DEPARTMENT INC.,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Land Transport, , , , , , , , , , , , , , 
0.40000,1306847017,OR & W FIRE DISTRICT,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Land Transport,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , 
0.40000,1033110705,CAPITAL ORTHOPAEDICS,500 DONNALLY ST,SUITE 100,CHARLESTON,WV,253011648,3043460439,Orthopaedic Surgery, , , , , , , , , , , , , , 
0.40000,1255332862,ROSEWOOD MANOR,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1861493314,BARBOURSVILLE PHYSICAL THERAPY,6433 US ROUTE 60 E,SUITE 125,BARBOURSVILLE,WV,255041226,3047363094,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1790786200,BARBOUR COUNTY BOARD OF HEALTH BARBOUR COUNTY HEALTH DEPARTMENT,23 WABASH AVENUE, ,PHILIPPI,WV,264161262,3044573315,Home Health, , , , , , , , , , , , , , 
0.40000,1922009505,WEIRTON MEDICAL CENTER HOME HEALTH INC,601 COLLIERS WAY, ,WEIRTON,WV,26062,3047976495,Home Health, , , , , , , , , , , , , , 
0.40000,1609877273,CEREDO VOLUNTEER FIRE DEPARTMENT INC,836 4TH AVE., ,HUNTINGTON,WV,25701,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1699776716,PRINCETON HEALTH CARE CENTER,315 COURTHOUSE RD, ,PRINCETON,WV,247402421,3044873458,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1841291960,PRINCETON MEMORIAL HOSPITAL COMPANY,RR 1 BOX 101A, ,LINDSIDE,WV,249519612,3047534332,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1588656680,WORK CHOICES,315 WILDWOOD DR, ,CHARLESTON,WV,253023136,3043436016,Case Management, , , , , , , , , , , , , , 
0.40000,1619969722,TERRA ALTA COMMUNITY AMBULANCE,PO BOX 129, ,BUCKHANNON,WV,262010129,3044738988,Ambulance, , , , , , , , , , , , , , 
0.40000,1619969706,STATE OF WEST VIRGINIA,105 S EISENHOWER DR, ,BECKLEY,WV,258014929,3042566600,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1205828043,KENOVA VOLUNTEER FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,3045227533,Land Transport, , , , , , , , , , , , , , 
0.40000,1558353250,BIOMEDICAL SERVICES INC,PO BOX 489, ,BLUEFIELD,WV,247010489, ,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1033101597,THERA-PHARM SOLUTIONS LLC,217 S GEORGIA AVE, ,MARTINSBURG,WV,254011915,3042632254,Pharmacist, , , , , , , , , , , , , , 
0.40000,1831181353,BRAXTON COUNTY EMERGENCY AMBULANCE SERVICE AUTHORITY,PO BOX 129, ,BUCKHANNON,WV,262010129,3044738988,Land Transport, , , , , , , , , , , , , , 
0.40000,1811980147,HUNTINGTON EAR NOSE & THROAT SPECIALISTS LLC,1616 13TH AVENUE,SUITE 100,HUNTINGTON,WV,257011692,3045228800,Otolaryngology, , , , , , , , , , , , , , 
0.40000,1568455509,PLEASANT VALLEY HOSPITAL,1011 VIAND ST, ,POINT PLEASANT,WV,255501242,3046757400,Home Health, , , , , , , , , , , , , , 
0.40000,1548253735,MOUNTAIN HOSPICE INC,1002 S CRIM AVE, ,BELINGTON,WV,262508203,3048233922,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1184617003,BARBOURSVILLE INTERNAL MEDICINE & PEDIATRICS,4 CHATEAU LN, ,BARBOURSVILLE,WV,255041626,3047364000,Internal Medicine,Pediatrics,Family, , , , , , , , , , , , 
0.40000,1033102504,REPUBLIC PAGING INC.,PO BOX 129, ,BUCKHANNON,WV,262010129,3044738988,Ambulance, , , , , , , , , , , , , , 
0.40000,1487647004,DYNAMIC PHYSICAL THERAPY INC,746 FAIRMONT RD, ,WESTOVER,WV,265014060,3042255222,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1780677203,MONONGALIA COUNTY BOARD OF HEALTH,453 VAN VOORHIS RD, ,MORGANTOWN,WV,265053408,3045985100,Dental Public Health,Case Management,Home Health,Public Health or Welfare, , , , , , , , , , , 
0.40000,1073506465,COMMUNITY HEALTH SYSTEMS INC.,252 RURAL ACRES DR., ,BECKLEY,WV,25801,3042528324,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1659365013,HANS LEE MD INC,1306 KANAWHA BLVD E,SUITE 100,CHARLESTON,WV,253013001,3043421113,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1659365724,TRAVIS PHYSICAL THERAPY & SPORTS MEDICINE INC,RR 1 BOX 75-3, ,SALEM,WV,264269604,3047821052,Physical Medicine & Rehabilitation, , , , , , , , , , , , , , 
0.40000,1952395980,PATHOLOGY LABORATORY MEDICINE CONSULTANTS INC,PO BOX 1269, ,CHAPMANVILLE,WV,255081269, ,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1720072739,WEST VIRGINIA HOME HEALTH SVCS INC,1418 MACCORKLE AVE SW, ,CHARLESTON,WV,253031331,3043481203,Home Health, , , , , , , , , , , , , , 
0.40000,1053305011,PATHOLOGY ASSOCIATES OF KINSTON PA,PO BOX 1295, ,BLUEFIELD,WV,247011295,3043234320,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1639163538,WEST VIRGINIA UNIVERSITY HOSPITALS INC,PO BOX 8100,MEDICAL CENTER DRIVE,MORGANTOWN,WV,265068100,3045984848, , , , , , , , , , , , , , , 
0.40000,1780678615,MARION COUNTY RESCUE SQUAD INC,400 VIRGINIA AVE, ,FAIRMONT,WV,265542749,3043636246,Land Transport, , , , , , , , , , , , , , 
0.40000,1588658199,CARDIOVASCULAR CONSULTANTS PLLC,1211 HOSPITAL DR, ,HURRICANE,WV,255268707,3047574694,Cardiovascular Disease, , , , , , , , , , , , , , 
0.40000,1922092568,MARTINSBURG RADIOLOGY ASSOC INC,300 FOXCROFT AVE,SUITE 202B,MARTINSBURG,WV,254015341,3042634967,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1245224880,STAT AMBULANCE SERVICE,PO BOX 393, ,GILBERT,WV,256210393,3047329112,Land Transport,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , 
0.40000,1275528614,WILLIAMSON MEMORIAL HOSPITAL LLC,859 ALDERSON ST,PO BOX 1980,WILLIAMSON,WV,256613215,3042352500,Family Medicine,Cardiovascular Disease,General Acute Care Hospital,Family, , , , , , , , , , , 
0.40000,1912992397,UNITED HEALTH PROFESSIONALS INC,143 PEYTON ST, ,BARBOURSVILLE,WV,255040000,3046972035,Family Medicine,Obstetrics & Gynecology, , , , , , , , , , , , , 
0.40000,1003801341,COMMUNITY PROGRESS COMMITTEE INC,199 COURT ST, ,JANE LEW,WV,263788548,3048847811,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1851386031,NEW RIVER HEALTH ASSOCIATION INC,908 SCARBRO RD,PO BOX 337,SCARBRO,WV,25917,3044693424,Pharmacy, , , , , , , , , , , , , , 
0.40000,1912992157,RYNEAL FIRE COMPANY #1,PO BOX 2501, ,MARTINSBURG,WV,254022501,3042632900,Ambulance,Land Transport, , , , , , , , , , , , , 
0.40000,1912992090,ST. BARBARAS MEMORIAL NURSING HOME INC,PO BOX 9066, ,MONONGAH,WV,265559066,3045345220,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1972598928,REMKE HELPING HANDS MEDICAL SUPPLIES INC.,227 JEFFERSON AVE, ,MOUNDSVILLE,WV,260411437,3048458551,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1508851551,AUTUMN ACRES PERSONAL CARE CENTER,400 AUTUMN ACRES RD, ,BERKELEY SPRINGS,WV,254113202,3042584330,Assisted Living Facility, , , , , , , , , , , , , , 
0.40000,1508851684,PARKERSBURG ONCOLOGY ASSOC INC,PO BOX 779, ,PARKERSBURG,WV,261020779,3044227555,Hematology & Oncology, , , , , , , , , , , , , , 
0.40000,1548255458,WAYNE COUNTY HEALTH DEPARTMENT,PO BOX 368, ,WAYNE,WV,255700368,3042726761,Home Health, , , , , , , , , , , , , , 
0.40000,1609861525,PLASTIC SURGERY INC,40 MEDICAL PARK,SUITE 200,WHEELING,WV,260036392,3042420590,Specialist, , , , , , , , , , , , , , 
0.40000,1649265455,PRESTON-TAYLOR COMMUNITY HEALTH CENTERS INC,PO BOX 399,PRESTON-TAYLOR COMMUNITY HEALTH CENTERS INC,GRAFTON,WV,263540399,3042650312,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1356336903,PRESTERA CENTER FOR MENTAL HEALTH,3389 WINFIELD RD,P.O. BOX 299,WINFIELD,WV,25213,3045257851,Community/Behavioral Health,Psychiatric Unit, , , , , , , , , , , , , 
0.40000,1912993171,WV DEPT. OF HEALTH & HEALTH FACILITIES,RR 3 BOX 330, ,TERRA ALTA,WV,267649710,3047892411,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1518953652,SENECA HEALTH SERVICES INC,1305 WEBSTER RD, ,SUMMERSVILLE,WV,266511125,3048726503,Day Training - Developmentally Disabled Services, , , , , , , , , , , , , , 
0.40000,1043207731,BRAXTON HEALTH CARE CENTER LLC,859 DAYS DR, ,SUTTON,WV,266016255,3047652861,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1679560361,GILMER COUNTY AMBULANCE SERVICE,PO BOX 129, ,BUCKHANNON,WV,262010129,3044738988,Ambulance, , , , , , , , , , , , , , 
0.40000,1104813740,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS RD, ,SUMMERSVILLE,WV,266519308,3048722891,Medicare Defined Swing Bed Unit,General Acute Care Hospital,Clinical Medical Laboratory, , , , , , , , , , , , 
0.40000,1750378345,SUMMERSVILLE OUT PATIENT CENTER,400 FAIRVIEW HEIGHTS RD, ,SUMMERSVILLE,WV,266519308,3048725124,Family Medicine,Multi-Specialty,Clinical Medical Laboratory, , , , , , , , , , , , 
0.40000,1386631786,PHOENIX PSYCHOLOGICAL & COUNSELING ASSOC INC,4579 BUCKHANNON PIKE STE 101, ,MOUNT CLARE,WV,264087176,3046226404,Counselor,Psychologist,Clinical, , , , , , , , , , , , 
0.40000,1659368876,NICHOLAS CO. HEALTH CARE CENTER,18 4TH ST, ,RICHWOOD,WV,262611203,3048462668,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1619964806,DAVIS MEMORIAL HOSPITAL,PO BOX 1484, ,ELKINS,WV,262411484,3046363300,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1437146511,HILLTOP CENTER,PO BOX 125, ,HILLTOP,WV,258550125,3044692966,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1851388722,GOOD SHEPHERD NURSING HOME LC,159 EDGINGTON LN, ,WHEELING,WV,260031542,3042421093,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1245228071,PRIDE IN LOGAN CO INC,PO BOX 1346, ,LOGAN,WV,256011346,3047520994,Home Health,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , 
0.40000,1659369213,DECARIA BROTHERS INC,1414 EOFF ST, ,WHEELING,WV,260033526,3042333010,Pharmacy, , , , , , , , , , , , , , 
0.40000,1013905702,REYNOLDS MEMORIAL HOSPITAL INC,800 WHEELING AVE, ,GLEN DALE,WV,260381660,3048433211,Home Health, , , , , , , , , , , , , , 
0.40000,1164410775,VALLEY HAVEN GERIATRIC CENTER INC,RD#2 BOX 44, ,WELLSBURG,WV,260709505,3043945322,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1518955103,HIGHLANDER PHARMACY INC.,117 BACK FORK ST, ,WEBSTER SPRINGS,WV,262881032,3048475151,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1144218694,OHIO VALLEY MEDICAL QUICKCARE INC,417 GRAND PARK DR,STE 103,PARKERSBURG,WV,261054049,3044852700,Family Medicine, , , , , , , , , , , , , , 
0.40000,1003804543,BRIDGES & BRIDGES INC,PO BOX 1337, ,BLUEFIELD,WV,247011337, , , , , , , , , , , , , , , , 
0.40000,1700874278,GASSAWAY DRUG COMPANY,620 ELK ST, ,GASSAWAY,WV,266241136, ,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1336137702,FAIRVIEW HEALTH ASSOCIATES INC,PO BOX 1029, ,SUMMERSVILLE,WV,266510139,3048725090,Family Medicine, , , , , , , , , , , , , , 
0.40000,1750379632,KINGWOOD PHARMACY LLC,220 W MAIN ST, ,KINGWOOD,WV,265371419,3043293600,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1568450500,ALAN M DEMBY MD INC,300 DAVISSON RUN RD,STE 307,CLARKSBURG,WV,263019304,3046233601,Urology, , , , , , , , , , , , , , 
0.40000,1821087412,CHARLESTON HOSPITAL INC.,500 DONNALLY ST,SUITE 203,CHARLESTON,WV,253011648,3043476700,Family Medicine, , , , , , , , , , , , , , 
0.40000,1326037011,BJSM MED INC,PO BOX 808, ,WINFIELD,WV,252130808,3045860771,Emergency Medicine, , , , , , , , , , , , , , 
0.40000,1205825999,PUTNAM CNTY COMMISS DEP,PO BOX 808, ,WINFIELD,WV,25213,3045860771,Ambulance, , , , , , , , , , , , , , 
0.40000,1124017637,BOONE COUNTY AMBULANCE AUTHORITY,836 4TH AVENUE, ,HUNTINGTON,WV,25701,3045227533,Ambulance, , , , , , , , , , , , , , 
0.40000,1760471171,CROSS LANES INTERNAL MEDICINE GROUP INC,117 GOFF MOUNTAIN RD,CROSS LANES INTERNAL MEDICINE GROUP INC,CROSS LANES,WV,253131434,3047762072,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1952390239,CHARLESTON AREA MEDICAL CENTER INC,501 MORRIS ST, ,CHARLESTON,WV,253011326,3043883322,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1649269770,COLUMBIA-ST JOSEPHS HEALTHCARE SYSTEM LIMITED PARTNERSHIP,1824 MURDOCH AVE,SUITE 214,PARKERSBURG,WV,261013230,3044244760,Thoracic Surgery (Cardiothoracic Vascular Surgery), , , , , , , , , , , , , , 
0.40000,1538158639,WETZEL-TYLER HOME HEALTH AGENCY,425 S 4TH AVE, ,PADEN CITY,WV,261591200,3043372001,Home Health, , , , , , , , , , , , , , 
0.40000,1417946427,JR LAMBERT ENTERPRISES INC,PO BOX 2360, ,BUCKHANNON,WV,262017360,3044738988,Land Transport, , , , , , , , , , , , , , 
0.40000,1508856469,COLUMBIA-ST. JOSEPHS HEALTHCARE SYSTEM LIMITED PARTNERSHIP,1824 MURDOCH AVE, ,PARKERSBURG,WV,261013230,3044244062,Internal Medicine,Pediatrics, , , , , , , , , , , , , 
0.40000,1073503637,PRIME HEALTH ASSOCIATES,PO BOX 550, ,BEAVER,WV,258130550,3042551300,Specialist, , , , , , , , , , , , , , 
0.40000,1699765388,WEIRTON GERIATRIC CENTER INC,2525 PENNSYLVANIA AVE, ,WEIRTON,WV,260623634,3047234300,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1811987266,ATLAS CHIROPRACTIC PLLC,1137 VAN VOORHIS RD,STE 3,MORGANTOWN,WV,26501,3045983000,Chiropractor, , , , , , , , , , , , , , 
0.40000,1134119555,WORTHINGTON NURSING & REHABILITATION CENTER LLC,2675 36TH ST, ,PARKERSBURG,WV,261048024,3044485744,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1346230877,APPALACHIAN ANESTHESIA ASSOCIATES INC.,PO BOX 787, ,CRAB ORCHARD,WV,258270787,3042535793,Specialist, , , , , , , , , , , , , , 
0.40000,1740270982,GRANT REHABILITATION AND CARE CENTER,127 EARLY AVENUE, ,PETERSBURG,WV,268479403,3042574233,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1487645388,TIMOTHY A BROWN MD PC,651 COLLIERS WAY,SUITE 505,WEIRTON,WV,260625054,3047233090,Dermatology, , , , , , , , , , , , , , 
0.40000,1578554432,BECKLEY GASTROENTEROLOGY,PO BOX 787, ,CRAB ORCHARD,WV,258270787,3042535793,Specialist, , , , , , , , , , , , , , 
0.40000,1972594844,KAREN HULTMAN INC,439 ELIZABETH HWY, ,FAYETTEVILLE,WV,258406865,3045742600,Family Medicine, , , , , , , , , , , , , , 
0.40000,1386635258,OAK HILL PEDIATRICS,PO BOX 787, ,CRAB ORCHARD,WV,258270787,3042535793,Specialist, , , , , , , , , , , , , , 
0.40000,1043201619,KANAWHA-CHARLESTON HEALTH DEPARTMENT,108 LEE ST E, ,CHARLESTON,WV,253011506,3043488152,Home Health, , , , , , , , , , , , , , 
0.40000,1952392417,ROBERT L TOPARIS DO INC,PO BOX 425, ,CHAPMANVILLE,WV,255080425,3042392147,Family Medicine, , , , , , , , , , , , , , 
0.40000,1083605356,BROOKE COUNTY AMBULANCE,PO BOX 268, ,WELLSBURG,WV,260700268,3047371784,Land Transport, , , , , , , , , , , , , , 
0.40000,1487635116,JAN CARE AMBULANCE OF NICHOLAS COUNTY INC,PO BOX 2414, ,BECKLEY,WV,258022414,(304) 255-2931,Land Transport, , , , , , , , , , , , , , 
